"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CCO.TO","CAMECO CORP","COM","13321L108","472","0.0%","21,610","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","468","0.0%","6,625","",""
"CLS.TO","CELESTICA INC","SUB VTG SHS","15101Q108","460","0.0%","41,228","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","460","0.0%","2,054","",""
"ALKS","ALKERMES PLC","SHS","G01767105","450","0.0%","19,332","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","450","0.0%","5,690","",""
"SSRM.TO","SSR MNG INC","COM","784730103","449","0.0%","25,354","",""
"UNM","UNUM GROUP","COM","91529Y106","446","0.0%","18,140","",""
"CSCO","CISCO SYS INC","COM","17275R102","439","0.0%","6,922","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","436","0.0%","17,434","",""
"THG","HANOVER INS GROUP INC","COM","410867105","424","0.0%","3,238","",""
"TTWO","TAKETWO INTERACTIVE SOFTWAR","COM","874054109","419","0.0%","2,357","",""
"BLDR","BUILDERS FIRSTSOURCE INC","COM","12008R107","418","0.0%","4,882","",""
"CDXS","CODEXIS INC","COM","192005106","418","0.0%","13,380","",""
"OGE","OGE ENERGY CORP","COM","670837103","418","0.0%","10,882","",""
"CTRA","COTERRA ENERGY INC","COM","127097103","410","0.0%","21,555","",""
"CNO","CNO FINL GROUP INC","COM","12621E103","401","0.0%","16,815","",""
"CAR","AVIS BUDGET GROUP","COM","053774105","400","0.0%","1,931","",""
"TCMD","TACTILE SYS TECHNOLOGY INC","COM","87357P100","400","0.0%","20,999","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","399","0.0%","6,518","",""
"BCO","BRINKS CO","COM","109696104","392","0.0%","5,976","",""
"COP","CONOCOPHILLIPS","COM","20825C104","391","0.0%","5,414","",""
"MMM","3M CO","COM","88579Y101","390","0.0%","2,193","",""
"WAFD","WASHINGTON FED INC","COM","938824109","389","0.0%","11,651","",""
"HSC","HARSCO CORP","COM","415864107","382","0.0%","22,874","",""
"BBY","BEST BUY INC","COM","086516101","377","0.0%","3,711","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","377","0.0%","592","",""
"EBAY","EBAY INC","COM","278642103","363","0.0%","5,453","",""
"GE","GENERAL ELECTRIC CO","COM NEW","369604301","363","0.0%","3,838","",""
"SGFY","SIGNIFY HEALTH INC","CL A COM","82671G100","352","0.0%","24,788","",""
"MDU","MDU RES GROUP INC","COM","552690109","349","0.0%","11,327","",""
"NVAX","NOVAVAX INC","COM NEW","670002401","349","0.0%","2,440","",""
"BC","BRUNSWICK CORP","COM","117043109","348","0.0%","3,455","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","347","0.0%","14,425","",""
"AXS","AXIS CAP HLDGS LTD","SHS","G0692U109","341","0.0%","6,260","",""
"ZTS","ZOETIS INC","CL A","98978V103","339","0.0%","1,390","",""
"WEX","WEX INC","COM","96208T104","326","0.0%","2,325","",""
"TLRY","TILRAY INC","COM CL 2","88688T100","320","0.0%","45,378","",""
"PVG","PRETIUM RES INC","COM","74139C102","319","0.0%","22,583","",""
"NFG","NATIONAL FUEL GAS CO","COM","636180101","318","0.0%","4,974","",""
"BKD","BROOKDALE SR LIVING INC","COM","112463104","314","0.0%","60,932","",""
"IDA","IDACORP INC","COM","451107106","314","0.0%","2,770","",""
"SPGI","SP GLOBAL INC","COM","78409V104","314","0.0%","666","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","312","0.0%","99,970","",""
"LAC.TO","LITHIUM AMERS CORP NEW","COM NEW","53680Q207","310","0.0%","10,637","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","302","0.0%","2,622","",""
"CIGI.TO","COLLIERS INTL GROUP INC","SUB VTG SHS","194693107","287","0.0%","1,923","",""
"HAL","HALLIBURTON CO","COM","406216101","287","0.0%","12,571","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","281","0.0%","24,808","",""
"NXST","NEXSTAR MEDIA GROUP INC","CL A","65336K103","279","0.0%","1,845","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","276","0.0%","2,968","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","275","0.0%","31,514","",""
"MCY","MERCURY GENL CORP NEW","COM","589400100","268","0.0%","5,053","",""
"INTC","INTEL CORP","COM","458140100","264","0.0%","5,125","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","259","0.0%","2,823","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","255","0.0%","27,122","",""
"EEFT","EURONET WORLDWIDE INC","COM","298736109","255","0.0%","2,141","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","252","0.0%","5,155","",""
"HE","HAWAIIAN ELEC INDUSTRIES","COM","419870100","249","0.0%","6,010","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","248","0.0%","6,878","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","247","0.0%","5,183","",""
"TRGP","TARGA RES CORP","COM","87612G101","242","0.0%","4,633","",""
"CF","CF INDS HLDGS INC","COM","125269100","241","0.0%","3,398","",""
"APA","APA CORPORATION","COM","03743Q108","235","0.0%","8,736","",""
"HBM.TO","HUDBAY MINERALS INC","COM","443628102","231","0.0%","31,923","",""
"QCOM","QUALCOMM INC","COM","747525103","229","0.0%","1,251","",""
"RPRX","ROYALTY PHARMA PLC","SHS CLASS A","G7709Q104","229","0.0%","5,748","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","221","0.0%","32,676","",""
"XLNX","XILINX INC","COM","983919101","221","0.0%","1,040","",""
"AGNC","AGNC INVT CORP","COM","00123Q104","215","0.0%","14,281","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","215","0.0%","2,527","",""
"CG.TO","CENTERRA GOLD INC","COM","152006102","213","0.0%","27,568","",""
"PDM","PIEDMONT OFFICE REALTY TR IN","COM CL A","720190206","208","0.0%","11,319","",""
"SR","SPIRE INC","COM","84857L101","200","0.0%","3,068","",""
"DENN","DENNYS CORP","COM","24869P104","198","0.0%","12,366","",""
"SIRI","SIRIUS XM HOLDINGS INC","COM","82968B103","153","0.0%","24,162","",""
"CRON.TO","CRONOS GROUP INC","COM","22717L101","113","0.0%","28,732","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","95","0.0%","63,563","",""
"NG.TO","NOVAGOLD RES INC","COM NEW","66987E206","88","0.0%","12,816","",""
"SIL.TO","SILVERCREST METALS INC","COM","828363101","85","0.0%","10,730","",""
"DML.TO","DENISON MINES CORP","COM","248356107","60","0.0%","43,840","",""
"OGI.TO","ORGANIGRAM HLDGS INC","COM","68620P101","36","0.0%","20,756","",""
