"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SMG","SCOTTS MIRACLE-GRO CO","CL A","810186106","258","0.0%","1,765","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","257","0.0%","1,543","",""
"LYV","LIVE NATION ENTERTAINMENT IN","COM","538034109","252","0.0%","2,761","",""
"COP","CONOCOPHILLIPS","COM","20825C104","248","0.0%","3,665","",""
"CABO","CABLE ONE INC","COM","12685J105","243","0.0%","134","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","238","0.0%","3,000","",""
"NVAX","NOVAVAX INC","COM NEW","670002401","236","0.0%","1,137","",""
"CCK","CROWN HLDGS INC","COM","228368106","234","0.0%","2,322","",""
"LYFT","LYFT INC","CL A COM","55087P104","231","0.0%","4,310","",""
"ESTC","ELASTIC N V","ORD SHS","N14506104","225","0.0%","1,513","",""
"ZI","ZOOMINFO TECHNOLOGIES INC","COM CL A","98980F104","224","0.0%","3,661","",""
"NXST","NEXSTAR MEDIA GROUP INC","CL A","65336K103","221","0.0%","1,457","",""
"CVX","CHEVRON CORP NEW","COM","166764100","219","0.0%","2,161","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","219","0.0%","11,370","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","218","0.0%","937","",""
"AES","AES CORP","COM","00130H105","217","0.0%","9,509","",""
"GOOS.TO","CANADA GOOSE HLDGS INC","SHS SUB VTG","135086106","217","0.0%","6,073","",""
"DASH","DOORDASH INC","CL A","25809K105","215","0.0%","1,045","",""
"HAS","HASBRO INC","COM","418056107","215","0.0%","2,409","",""
"DBX","DROPBOX INC","CL A","26210C104","214","0.0%","7,324","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","214","0.0%","1,780","",""
"RGEN","REPLIGEN CORP","COM","759916109","213","0.0%","736","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","208","0.0%","91,833","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","199","0.0%","18,844","",""
"HBM.TO","HUDBAY MINERALS INC","COM","443628102","176","0.0%","28,278","",""
"ANGI","ANGI INC","COM CL A NEW","00183L102","142","0.0%","11,538","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","117","0.0%","110,566","",""
"SIL.TO","SILVERCREST METALS INC","COM","828363101","88","0.0%","12,623","",""
"EAR","EARGO INC","COM","270087109","86","0.0%","12,765","",""
"NXE.TO","NEXGEN ENERGY LTD","COM","65340P106","57","0.0%","12,074","",""
"DML.TO","DENISON MINES CORP","COM","248356107","46","0.0%","31,868","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","24","0.0%","14,216","",""
