"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CVNA","CARVANA CO","CL A","146869102","5,218","0.0%","17,287","",""
"ILMN","ILLUMINA INC","COM","452327109","5,187","0.0%","10,961","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","5,125","0.0%","198,887","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","5,105","0.0%","33,123","",""
"CRI","CARTERS INC","COM","146229109","5,051","0.0%","48,956","",""
"PSMT","PRICESMART INC","COM","741511109","4,936","0.0%","54,234","",""
"UHAL","AMERCO","COM","023586100","4,933","0.0%","8,369","",""
"NEOG","NEOGEN CORP","COM","640491106","4,925","0.0%","106,970","",""
"CGNX","COGNEX CORP","COM","192422103","4,924","0.0%","58,579","",""
"BEN","FRANKLIN RESOURCES INC","COM","354613101","4,819","0.0%","150,648","",""
"CENTA","CENTRAL GARDEN & PET CO","CL A NON-VTG","153527205","4,817","0.0%","99,725","",""
"FMC","FMC CORP","COM NEW","302491303","4,812","0.0%","44,471","",""
"IART","INTEGRA LIFESCIENCES HLDGS C","COM NEW","457985208","4,769","0.0%","69,882","",""
"NUS","NU SKIN ENTERPRISES INC","CL A","67018T105","4,752","0.0%","83,879","",""
"TXT","TEXTRON INC","COM","883203101","4,738","0.0%","68,903","",""
"IRBT","IROBOT CORP","COM","462726100","4,711","0.0%","50,443","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","4,689","0.0%","23,256","",""
"DOW","DOW INC","COM","260557103","4,668","0.0%","73,765","",""
"NARI","INARI MED INC","COM","45332Y109","4,659","0.0%","49,949","",""
"EMN","EASTMAN CHEM CO","COM","277432100","4,644","0.0%","39,780","",""
"IR","INGERSOLL RAND INC","COM","45687V106","4,638","0.0%","95,019","",""
"AMN","AMN HEALTHCARE SVCS INC","COM","001744101","4,606","0.0%","47,490","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","4,586","0.0%","37,497","",""
"ONEM","1LIFE HEALTHCARE INC","COM","68269G107","4,556","0.0%","137,804","",""
"IEX","IDEX CORP","COM","45167R104","4,552","0.0%","20,688","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","4,534","0.0%","317,736","",""
"GSK","GLAXOSMITHKLINE PLC","SPONSORED ADR","37733W105","4,513","0.0%","113,338","",""
"HCAT","HEALTH CATALYST INC","COM","42225T107","4,453","0.0%","80,219","",""
"SFM","SPROUTS FMRS MKT INC","COM","85208M102","4,450","0.0%","179,066","",""
"ICUI","ICU MED INC","COM","44930G107","4,386","0.0%","21,312","",""
"NDSN","NORDSON CORP","COM","655663102","4,380","0.0%","19,955","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","4,376","0.0%","211,363","",""
"WDAY","WORKDAY INC","CL A","98138H101","4,345","0.0%","18,200","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","4,335","0.0%","17,649","",""
"PINC","PREMIER INC","CL A","74051N102","4,282","0.0%","123,084","",""
"VTRS","VIATRIS INC","COM","92556V106","4,240","0.0%","296,740","",""
"","DAQO NEW ENERGY CORP","SPNSRD ADS NEW","23703Q203","4,227","0.0%","65,015","",""
"CBRL","CRACKER BARREL OLD CTRY STOR","COM","22410J106","4,194","0.0%","28,248","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","4,149","0.0%","91,802","",""
"R","RYDER SYS INC","COM","783549108","4,119","0.0%","55,409","",""
"TWNK","HOSTESS BRANDS INC","CL A","44109J106","4,114","0.0%","254,082","",""
"ZTS","ZOETIS INC","CL A","98978V103","4,092","0.0%","21,958","",""
"KBH","KB HOME","COM","48666K109","4,089","0.0%","100,422","",""
"EQH","EQUITABLE HLDGS INC","COM","29452E101","4,045","0.0%","132,849","",""
"DVA","DAVITA INC","COM","23918K108","4,042","0.0%","33,566","",""
"WAB","WABTEC","COM","929740108","4,040","0.0%","49,086","",""
"BIG","BIG LOTS INC","COM","089302103","4,004","0.0%","60,656","",""
"GKOS","GLAUKOS CORP","COM","377322102","3,974","0.0%","46,841","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","3,974","0.0%","89,270","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","3,894","0.0%","101,731","",""
"SGFY","SIGNIFY HEALTH INC","CL A COM","82671G100","3,885","0.0%","127,680","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","3,853","0.0%","14,516","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","3,849","0.0%","18,442","",""
"IPGP","IPG PHOTONICS CORP","COM","44980X109","3,776","0.0%","17,914","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","3,757","0.0%","32,783","",""
"ACI","ALBERTSONS COS INC","COMMON STOCK","013091103","3,754","0.0%","190,940","",""
"IVZ","INVESCO LTD","SHS","G491BT108","3,753","0.0%","140,401","",""
"USNA","USANA HEALTH SCIENCES INC","COM","90328M107","3,742","0.0%","36,530","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","3,729","0.0%","217,434","",""
"FFIV","F5 NETWORKS INC","COM","315616102","3,727","0.0%","19,966","",""
"MDC","M D C HLDGS INC","COM","552676108","3,706","0.0%","73,248","",""
"SEIC","SEI INVTS CO","COM","784117103","3,704","0.0%","59,764","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","3,693","0.0%","2,666","",""
"SPB","SPECTRUM BRANDS HLDGS INC NE","COM","84790A105","3,680","0.0%","43,271","",""
"MMSI","MERIT MED SYS INC","COM","589889104","3,667","0.0%","56,706","",""
"GWRE","GUIDEWIRE SOFTWARE INC","COM","40171V100","3,628","0.0%","32,184","",""
"EPC","EDGEWELL PERS CARE CO","COM","28035Q102","3,620","0.0%","82,456","",""
"GGG","GRACO INC","COM","384109104","3,593","0.0%","47,468","",""
"AHCO","ADAPTHEALTH CORP","COM CL A","00653Q102","3,590","0.0%","130,965","",""
"OTIS","OTIS WORLDWIDE CORP","COM","68902V107","3,579","0.0%","43,774","",""
"DT","DYNATRACE INC","COM NEW","268150109","3,563","0.0%","60,989","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","3,546","0.0%","15,949","",""
"NUVA","NUVASIVE INC","COM","670704105","3,544","0.0%","52,285","",""
"EQIX","EQUINIX INC","COM","29444U700","3,513","0.0%","4,377","",""
"HCM","HUTCHMED CHINA LTD","SPONSORED ADS","44842L103","3,492","0.0%","88,917","",""
"HAE","HAEMONETICS CORP MASS","COM","405024100","3,459","0.0%","51,905","",""
"ATRC","ATRICURE INC","COM","04963C209","3,445","0.0%","43,424","",""
"FLEX","FLEX LTD","ORD","Y2573F102","3,442","0.0%","192,624","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","3,438","0.0%","25,468","",""
"STRA","STRATEGIC ED INC","COM","86272C103","3,411","0.0%","44,846","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","3,387","0.0%","115,297","",""
"IPAR","INTER PARFUMS INC","COM","458334109","3,360","0.0%","46,665","",""
"EVH","EVOLENT HEALTH INC","CL A","30050B101","3,348","0.0%","158,513","",""
"VC","VISTEON CORP","COM NEW","92839U206","3,328","0.0%","27,516","",""
"ACCD","ACCOLADE INC","COM","00437E102","3,244","0.0%","59,724","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","3,216","0.0%","88,828","",""
"MOMO","MOMO INC","ADR","60879B107","3,204","0.0%","209,306","",""
"ITGR","INTEGER HLDGS CORP","COM","45826H109","3,161","0.0%","33,554","",""
"TREX","TREX CO INC","COM","89531P105","3,160","0.0%","30,915","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","3,159","0.0%","89,150","",""
"WFG.TO","WEST FRASER TIMBER CO LTD","COM","952845105","3,159","0.0%","43,963","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","3,146","0.0%","88,259","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","3,105","0.0%","43,318","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","3,097","0.0%","40,228","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","3,051","0.0%","51,488","",""
"CMA","COMERICA INC","COM","200340107","3,041","0.0%","42,628","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","2,999","0.0%","33,041","",""
"DADA","DADA NEXUS LTD","ADS","23344D108","2,988","0.0%","103,005","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","2,979","0.0%","39,953","",""
"FHN","FIRST HORIZON CORPORATION","COM","320517105","2,971","0.0%","171,905","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","2,961","0.0%","56,023","",""
"CYRX","CRYOPORT INC","COM PAR $0.001","229050307","2,952","0.0%","46,783","",""
"AXNX","AXONICS INC","COM","05465P101","2,947","0.0%","46,478","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","2,893","0.0%","42,865","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","2,891","0.0%","105,710","",""
"ARCC","ARES CAPITAL CORP","COM","04010L103","2,882","0.0%","147,139","",""
"T.TO","TELUS CORPORATION","COM","87971M103","2,830","0.0%","126,073","",""
"ATR","APTARGROUP INC","COM","038336103","2,819","0.0%","20,018","",""
"217A.SG","21VIANET GROUP INC","SPONSORED ADS A","90138A103","2,800","0.0%","122,012","",""
"","I MAB","SPONSORED ADS","44975P103","2,792","0.0%","33,254","",""
"FLGT","FULGENT GENETICS INC","COM","359664109","2,753","0.0%","29,853","",""
"AMEH","APOLLO MED HLDGS INC","COM NEW","03763A207","2,739","0.0%","43,612","",""
"SHOP","SHOPIFY INC","CL A","82509L107","2,732","0.0%","1,866","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","2,730","0.0%","79,308","",""
"KRC","KILROY RLTY CORP","COM","49427F108","2,729","0.0%","39,194","",""
"ST","SENSATA TECHNOLOGIES HLDG PL","SHS","G8060N102","2,714","0.0%","46,820","",""
"MGPI","MGP INGREDIENTS INC NEW","COM","55303J106","2,711","0.0%","40,073","",""
"","GAOTU TECHEDU INC","SPONSORED ADS","36257Y109","2,634","0.0%","178,345","",""
"SEB","SEABOARD CORP DEL","COM","811543107","2,619","0.0%","677","",""
"ARW","ARROW ELECTRS INC","COM","042735100","2,612","0.0%","22,950","",""
"GIS","GENERAL MLS INC","COM","370334104","2,605","0.0%","42,751","",""
"DASH","DOORDASH INC","CL A","25809K105","2,573","0.0%","14,428","",""
"VOYA","VOYA FINANCIAL INC","COM","929089100","2,571","0.0%","41,799","",""
"ELF","E L F BEAUTY INC","COM","26856L103","2,568","0.0%","94,621","",""
"VCRA","VOCERA COMMUNICATIONS INC","COM","92857F107","2,523","0.0%","63,322","",""
"MD","MEDNAX INC","COM","58502B106","2,488","0.0%","82,537","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","2,470","0.0%","52,337","",""
"HSKA","HESKA CORP","COM RESTRC NEW","42805E306","2,467","0.0%","10,737","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","2,467","0.0%","72,125","",""
"LRN","STRIDE INC","COM","86333M108","2,461","0.0%","76,580","",""
"CRVL","CORVEL CORP","COM","221006109","2,457","0.0%","18,295","",""
"MODV","MODIVCARE INC","COM","60783X104","2,456","0.0%","14,441","",""
"VOD","VODAFONE GROUP PLC NEW","SPONSORED ADR","92857W308","2,450","0.0%","143,053","",""
"ORCL","ORACLE CORP","COM","68389X105","2,405","0.0%","30,898","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","2,402","0.0%","21,449","",""
"JBL","JABIL INC","COM","466313103","2,393","0.0%","41,181","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADS","881624209","2,393","0.0%","241,669","",""
"AGCO","AGCO CORP","COM","001084102","2,385","0.0%","18,289","",""
"INCY","INCYTE CORP","COM","45337C102","2,377","0.0%","28,248","",""
"OTEX","OPEN TEXT CORP","COM","683715106","2,371","0.0%","46,650","",""
"OM","OUTSET MED INC","COM","690145107","2,365","0.0%","47,324","",""
"MIDD","MIDDLEBY CORP","COM","596278101","2,323","0.0%","13,408","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","2,300","0.0%","42,839","",""
"QFIN","360 DIGITECH INC","AMERICAN DEP","88557W101","2,242","0.0%","53,592","",""
"DY8A.F","DOUYU INTL HLDGS LTD","SPONSORED ADS","25985W105","2,233","0.0%","326,414","",""
"WMK","WEIS MKTS INC","COM","948849104","2,195","0.0%","42,488","",""
"PDCO","PATTERSON COS INC","COM","703395103","2,176","0.0%","71,600","",""
"DCI","DONALDSON INC","COM","257651109","2,149","0.0%","33,829","",""
"MAN","MANPOWERGROUP INC WIS","COM","56418H100","2,136","0.0%","17,961","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","2,109","0.0%","5,648","",""
"OCFT","ONECONNECT FINL TECHNOLOGY C","SPONSORED ADS","68248T105","2,093","0.0%","174,120","",""
"SNN","SMITH & NEPHEW PLC","SPDN ADR NEW","83175M205","2,089","0.0%","48,087","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","2,065","0.0%","15,678","",""
"CVGW","CALAVO GROWERS INC","COM","128246105","2,061","0.0%","32,498","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","2,059","0.0%","23,780","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","2,051","0.0%","38,536","",""
"SLP","SIMULATIONS PLUS INC","COM","829214105","2,039","0.0%","37,140","",""
"IMKTA","INGLES MKTS INC","CL A","457030104","2,036","0.0%","34,938","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","2,030","0.0%","4,352","",""
"IRTC","IRHYTHM TECHNOLOGIES INC","COM","450056106","2,005","0.0%","30,214","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","1,996","0.0%","45,497","",""
"NXGN","NEXTGEN HEALTHCARE INC","COM","65343C102","1,995","0.0%","120,242","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","1,992","0.0%","12,915","",""
"INTC","INTEL CORP","COM","458140100","1,992","0.0%","35,490","",""
"CNC","CENTENE CORP DEL","COM","15135B101","1,987","0.0%","27,252","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","1,976","0.0%","311,232","",""
"BPOP","POPULAR INC","COM NEW","733174700","1,975","0.0%","26,317","",""
"HUN","HUNTSMAN CORP","COM","447011107","1,954","0.0%","73,676","",""
"VRM","VROOM INC","COM","92918V109","1,940","0.0%","46,351","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","1,934","0.0%","23,181","",""
"TFSL","TFS FINL CORP","COM","87240R107","1,934","0.0%","95,278","",""
"LNTH","LANTHEUS HLDGS INC","COM","516544103","1,933","0.0%","69,951","",""
"CI","CIGNA CORP NEW","COM","125523100","1,922","0.0%","8,107","",""
"CSTL","CASTLE BIOSCIENCES INC","COM","14843C105","1,905","0.0%","25,978","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","1,889","0.0%","21,460","",""
"BLFS","BIOLIFE SOLUTIONS INC","COM NEW","09062W204","1,870","0.0%","42,020","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","1,852","0.0%","137,937","",""
"IP","INTERNATIONAL PAPER CO","COM","460146103","1,841","0.0%","30,030","",""
"VTR","VENTAS INC","COM","92276F100","1,835","0.0%","32,136","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","1,831","0.0%","43,307","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","1,823","0.0%","149,040","",""
"HUYA","HUYA INC","ADS REP SHS A","44852D108","1,823","0.0%","103,304","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","1,822","0.0%","33,637","",""
"API","AGORA INC","ADS","00851L103","1,813","0.0%","43,207","",""
"AVNS","AVANOS MED INC","COM","05350V106","1,805","0.0%","49,638","",""
"CSII","CARDIOVASCULAR SYS INC DEL","COM","141619106","1,777","0.0%","41,653","",""
"OKTA","OKTA INC","CL A","679295105","1,775","0.0%","7,256","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","1,758","0.0%","2,773","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","1,758","0.0%","159,521","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","1,756","0.0%","72,512","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","1,754","0.0%","15,047","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","1,712","0.0%","17,179","",""
"SILK","SILK RD MED INC","COM","82710M100","1,710","0.0%","35,726","",""
"TIGR","UP FINTECH HLDG LTD","SPONSORED ADS","91531W106","1,691","0.0%","58,359","",""
"JBSS","SANFILIPPO JOHN B & SON INC","COM","800422107","1,687","0.0%","19,052","",""
"CREE","CREE INC","COM","225447101","1,680","0.0%","17,157","",""
"WELL","WELLTOWER INC","COM","95040Q104","1,664","0.0%","20,020","",""
"OZK","BANK OZK","COM","06417N103","1,643","0.0%","38,965","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","1,621","0.0%","61,503","",""
"EAR","EARGO INC","COM","270087109","1,608","0.0%","40,296","",""
"PRDO","PERDOCEO ED CORP","COM","71363P106","1,603","0.0%","130,604","",""
"SGEN","SEAGEN INC","COM","81181C104","1,597","0.0%","10,118","",""
"WU","WESTERN UN CO","COM","959802109","1,566","0.0%","68,191","",""
"UAL","UNITED AIRLS HLDGS INC","COM","910047109","1,561","0.0%","29,860","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","1,550","0.0%","19,317","",""
"USPH","U S PHYSICAL THERAPY","COM","90337L108","1,548","0.0%","13,361","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","1,527","0.0%","31,566","",""
"SRE","SEMPRA ENERGY","COM","816851109","1,525","0.0%","11,508","",""
"INGN","INOGEN INC","COM","45780L104","1,518","0.0%","23,286","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","1,502","0.0%","36,499","",""
"RUTH","RUTHS HOSPITALITY GROUP INC","COM","783332109","1,496","0.0%","64,945","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","1,481","0.0%","48,205","",""
"MLAB","MESA LABS INC","COM","59064R109","1,446","0.0%","5,333","",""
"ADUS","ADDUS HOMECARE CORP","COM","006739106","1,440","0.0%","16,507","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","1,418","0.0%","30,922","",""
"VRSN","VERISIGN INC","COM","92343E102","1,366","0.0%","6,000","",""
"PLD","PROLOGIS INC.","COM","74340W103","1,358","0.0%","11,360","",""
"WTW","WILLIS TOWERS WATSON PLC LTD","SHS","G96629103","1,338","0.0%","5,819","",""
"BCE.TO","BCE INC","COM NEW","05534B760","1,317","0.0%","26,676","",""
"LBRDA","LIBERTY BROADBAND CORP","COM SER A","530307107","1,308","0.0%","7,777","",""
"KIDS","ORTHOPEDIATRICS CORP","COM","68752L100","1,299","0.0%","20,555","",""
"SPTN","SPARTANNASH CO","COM","847215100","1,291","0.0%","66,833","",""
"LBTYK","LIBERTY GLOBAL PLC","SHS CL C","G5480U120","1,283","0.0%","47,445","",""
"ENTG","ENTEGRIS INC","COM","29362U104","1,237","0.0%","10,060","",""
"SEDG","SOLAREDGE TECHNOLOGIES INC","COM","83417M104","1,236","0.0%","4,472","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","1,217","0.0%","27,572","",""
"SSRM.TO","SSR MNG INC","COM","784730103","1,199","0.0%","76,709","",""
"ENSG","ENSIGN GROUP INC","COM","29358P101","1,196","0.0%","13,805","",""
"MG.TO","MAGNA INTL INC","COM","559222401","1,190","0.0%","12,838","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","1,188","0.0%","14,158","",""
"SIRI","SIRIUS XM HOLDINGS INC","COM","82968B103","1,185","0.0%","181,157","",""
"ATRI","ATRION CORP","COM","049904105","1,180","0.0%","1,901","",""
"CD","CHINDATA GROUP HLDGS LTD","ADS","16955F107","1,177","0.0%","77,976","",""
"BOH","BANK HAWAII CORP","COM","062540109","1,163","0.0%","13,812","",""
"STN.TO","STANTEC INC","COM","85472N109","1,156","0.0%","25,877","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","1,153","0.0%","20,571","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","1,146","0.0%","14,879","",""
"TRU","TRANSUNION","COM","89400J107","1,132","0.0%","10,305","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","1,126","0.0%","4,398","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","1,123","0.0%","33,119","",""
"BJRI","BJS RESTAURANTS INC","COM","09180C106","1,115","0.0%","22,689","",""
"NHC","NATIONAL HEALTHCARE CORP","COM","635906100","1,108","0.0%","15,850","",""
"MAC","MACERICH CO","COM","554382101","1,097","0.0%","60,131","",""
"PKI","PERKINELMER INC","COM","714046109","1,094","0.0%","7,084","",""
"ANGO","ANGIODYNAMICS INC","COM","03475V101","1,088","0.0%","40,121","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","1,087","0.0%","29,899","",""
"EAT","BRINKER INTL INC","COM","109641100","1,086","0.0%","17,553","",""
"SIBN","SI-BONE INC","COM","825704109","1,084","0.0%","34,457","",""
"SPWR","SUNPOWER CORP","COM","867652406","1,080","0.0%","36,967","",""
"CRON.TO","CRONOS GROUP INC","COM","22717L101","1,078","0.0%","125,042","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","1,076","0.0%","52,545","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,066","0.0%","235,395","",""
"CERS","CERUS CORP","COM","157085101","1,063","0.0%","179,798","",""
"NRC","NATIONAL RESH CORP","COM NEW","637372202","1,062","0.0%","23,137","",""
"RELX","RELX PLC","SPONSORED ADR","759530108","1,053","0.0%","39,482","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","1,049","0.0%","17,333","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","1,034","0.0%","6,099","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","1,026","0.0%","420","",""
"COUP","COUPA SOFTWARE INC","COM","22266L106","1,019","0.0%","3,888","",""
"WRK","WESTROCK CO","COM","96145D105","1,013","0.0%","19,035","",""
"VIVO","MERIDIAN BIOSCIENCE INC","COM","589584101","1,012","0.0%","45,640","",""
"BNR","BURNING ROCK BIOTECH LTD","SPONSORED ADS","12233L107","1,000","0.0%","33,957","",""
"JOBS","51JOB INC","SPONSORED ADS","316827104","995","0.0%","12,796","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","992","0.0%","10,317","",""
"GEN","NORTONLIFELOCK INC","COM","668771108","992","0.0%","36,442","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","990","0.0%","5,441","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","988","0.0%","30,868","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","978","0.0%","53,632","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","975","0.0%","2,156","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","972","0.0%","20,829","",""
"TMDX","TRANSMEDICS GROUP INC","COM","89377M109","969","0.0%","29,205","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","964","0.0%","229,594","",""
"WAFD","WASHINGTON FED INC","COM","938824109","963","0.0%","30,293","",""
"SKX","SKECHERS U S A INC","CL A","830566105","956","0.0%","19,195","",""
"FND","FLOOR & DECOR HLDGS INC","CL A","339750101","953","0.0%","9,015","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","948","0.0%","224,857","",""
"EIX","EDISON INTL","COM","281020107","943","0.0%","16,317","",""
"NTUS","NATUS MED INC DEL","COM","639050103","931","0.0%","35,852","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","905","0.0%","3,734","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","877","0.0%","14,153","",""
"CME","CME GROUP INC","COM","12572Q105","850","0.0%","3,998","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","837","0.0%","16,386","",""
"JNK","SPDR SER TR","BLOOMBERG BRCLYS","78468R622","836","0.0%","7,600","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","819","0.0%","12,224","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","790","0.0%","4,302","",""
"GDDY","GODADDY INC","CL A","380237107","774","0.0%","8,899","",""
"CTLT","CATALENT INC","COM","148806102","773","0.0%","7,149","",""
"OSUR","ORASURE TECHNOLOGIES INC","COM","68554V108","772","0.0%","76,139","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","770","0.0%","5,297","",""
"RPRX","ROYALTY PHARMA PLC","SHS CLASS A","G7709Q104","752","0.0%","18,347","",""
"MET","METLIFE INC","COM","59156R108","747","0.0%","12,478","",""
"SUI","SUN CMNTYS INC","COM","866674104","733","0.0%","4,276","",""
"CCO.TO","CAMECO CORP","COM","13321L108","718","0.0%","37,415","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","716","0.0%","1,710","",""
"META","FACEBOOK INC","CL A","30303M102","703","0.0%","2,021","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","698","0.0%","9,393","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","696","0.0%","69,999","",""
"DISCA","DISCOVERY INC","COM SER A","25470F104","685","0.0%","22,324","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","683","0.0%","9,517","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","678","0.0%","70,842","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","668","0.0%","56,680","",""
"","DUKE REALTY CORP","COM NEW","264411505","659","0.0%","13,914","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","645","0.0%","8,277","",""
"V","VISA INC","COM CL A","92826C839","633","0.0%","2,706","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","632","0.0%","3,865","",""
"CABO","CABLE ONE INC","COM","12685J105","629","0.0%","329","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","620","0.0%","7,281","",""
"TFII.TO","TFI INTL INC","COM","87241L109","607","0.0%","6,638","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","605","0.0%","26,462","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","599","0.0%","16,213","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","595","0.0%","10,435","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","592","0.0%","821","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","577","0.0%","5,934","",""
"UNM","UNUM GROUP","COM","91529Y106","575","0.0%","20,238","",""
"GATX","GATX CORP","COM","361448103","570","0.0%","6,440","",""
"CAE.TO","CAE INC","COM","124765108","554","0.0%","17,952","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","554","0.0%","9,289","",""
"CG.TO","CENTERRA GOLD INC","COM","152006102","550","0.0%","72,350","",""
"UDR","UDR INC","COM","902653104","550","0.0%","11,234","",""
"AVA","AVISTA CORP","COM","05379B107","526","0.0%","12,321","",""
"DENN","DENNYS CORP","COM","24869P104","516","0.0%","31,313","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","515","0.0%","3,677","",""
"AGR","AVANGRID INC","COM","05351W103","513","0.0%","9,984","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","511","0.0%","17,636","",""
"ZI","ZOOMINFO TECHNOLOGIES INC","COM CL A","98980F104","508","0.0%","9,744","",""
