"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","996","0.0%","4,913","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","994","0.0%","150,581","",""
"GRMN","GARMIN LTD","SHS","H2906T109","992","0.0%","10,170","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","983","0.0%","9,579","",""
"AME","AMETEK INC NEW","COM","031100100","979","0.0%","9,817","",""
"FTNT","FORTINET INC","COM","34959E109","978","0.0%","9,164","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","948","0.0%","24,772","",""
"QCOM","QUALCOMM INC","COM","747525103","936","0.0%","10,609","",""
"TFX","TELEFLEX INC","COM","879369106","934","0.0%","2,480","",""
"AA","ALCOA CORP","COM","013872106","926","0.0%","43,035","",""
"M","MACYS INC","COM","55616P104","904","0.0%","53,154","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","902","0.0%","56,851","",""
"CXO","CONCHO RES INC","COM","20605P101","891","0.0%","10,171","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","888","0.0%","37,464","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","888","0.0%","7,348","",""
"VC","VISTEON CORP","COM NEW","92839U206","887","0.0%","10,247","",""
"POOL","POOL CORPORATION","COM","73278L105","884","0.0%","4,161","",""
"MDC","M D C HLDGS INC","COM","552676108","876","0.0%","22,955","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","871","0.0%","10,274","",""
"0XWG.IL","IQIYI INC","SPONSORED ADS","46267X108","861","0.0%","40,787","",""
"MIC","MACQUARIE INFRASTRUCTURE COR","COM","55608B105","859","0.0%","20,040","",""
"","JOYY INC","ADS REPSTG COM A","46591M109","858","0.0%","16,260","",""
"TGNA","TEGNA INC","COM","87901J105","840","0.0%","50,350","",""
"KBR","KBR INC","COM","48242W106","839","0.0%","27,506","",""
"FEYE","FIREEYE INC","COM","31816Q101","818","0.0%","49,490","",""
"HTZGQ","HERTZ GLOBAL HLDGS INC","COM","42806J106","818","0.0%","51,966","",""
"OZK","BANK OZK","COM","06417N103","813","0.0%","26,656","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","812","0.0%","5,301","",""
"AVX","AVX CORP NEW","COM","002444107","805","0.0%","39,310","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","798","0.0%","5,743","",""
"BOH","BANK HAWAII CORP","COM","062540109","794","0.0%","8,349","",""
"NVDA","NVIDIA CORP","COM","67066G104","791","0.0%","3,363","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","785","0.0%","68,563","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","783","0.0%","198,136","",""
"ZTO","ZTO EXPRESS CAYMAN INC","SPONSORED ADS A","98980A105","780","0.0%","33,395","",""
"0A2Z.IL","TENCENT MUSIC ENTMT GROUP","SPON ADS","88034P109","776","0.0%","66,117","",""
"BYD","BOYD GAMING CORP","COM","103304101","772","0.0%","25,778","",""
"","CITRIX SYS INC","COM","177376100","771","0.0%","6,948","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","752","0.0%","187,152","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","751","0.0%","168,170","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","739","0.0%","7,963","",""
"TKR","TIMKEN CO","COM","887389104","738","0.0%","13,099","",""
"ZBRA","ZEBRA TECHNOLOGIES CORP","CL A","989207105","738","0.0%","2,891","",""
"NTAP","NETAPP INC","COM","64110D104","728","0.0%","11,702","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","725","0.0%","32,915","",""
"AMKR","AMKOR TECHNOLOGY INC","COM","031652100","723","0.0%","55,596","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","722","0.0%","11,733","",""
"DOV","DOVER CORP","COM","260003108","714","0.0%","6,199","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","714","0.0%","33,514","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","711","0.0%","9,117","",""
"KMT","KENNAMETAL INC","COM","489170100","711","0.0%","19,264","",""
"VIAV","VIAVI SOLUTIONS INC","COM","925550105","699","0.0%","46,600","",""
"FMC","F M C CORP","COM NEW","302491303","693","0.0%","6,942","",""
"PENN","PENN NATL GAMING INC","COM","707569109","687","0.0%","26,885","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","682","0.0%","80,946","",""
"SKX","SKECHERS U S A INC","CL A","830566105","682","0.0%","15,800","",""
"FHI","FEDERATED INVS INC PA","CL B","314211103","681","0.0%","20,904","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","680","0.0%","32,003","",""
"GATX","GATX CORP","COM","361448103","676","0.0%","8,158","",""
"NAV","NAVISTAR INTL CORP NEW","COM","63934E108","667","0.0%","23,038","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","665","0.0%","19,381","",""
"CDAY","CERIDIAN HCM HLDG INC","COM","15677J108","650","0.0%","9,577","",""
"LM","LEGG MASON INC","COM","524901105","643","0.0%","17,918","",""
"J","JACOBS ENGR GROUP INC","COM","469814107","640","0.0%","7,123","",""
"SAVE","SPIRIT AIRLS INC","COM","848577102","640","0.0%","15,881","",""
"OLN","OLIN CORP","COM PAR $1","680665205","639","0.0%","37,053","",""
"STAY","EXTENDED STAY AMER INC","UNIT 99/99/9999B","30224P200","637","0.0%","42,836","",""
"WAB","WABTEC CORP","COM","929740108","632","0.0%","8,119","",""
"TRN","TRINITY INDS INC","COM","896522109","631","0.0%","28,470","",""
"CBT","CABOT CORP","COM","127055101","630","0.0%","13,260","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","627","0.0%","6,255","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","610","0.0%","27,402","",""
"XYL","XYLEM INC","COM","98419M100","605","0.0%","7,680","",""
"WAFD","WASHINGTON FED INC","COM","938824109","597","0.0%","16,298","",""
"NBL","NOBLE ENERGY INC","COM","655044105","587","0.0%","23,621","",""
"QRVO","QORVO INC","COM","74736K101","580","0.0%","4,986","",""
"EMN","EASTMAN CHEMICAL CO","COM","277432100","576","0.0%","7,272","",""
"MLKN","MILLER HERMAN INC","COM","600544100","571","0.0%","13,704","",""
"SCS","STEELCASE INC","CL A","858155203","557","0.0%","27,217","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","555","0.0%","32,089","",""
"MRO","MARATHON OIL CORP","COM","565849106","554","0.0%","40,775","",""
"CRS","CARPENTER TECHNOLOGY CORP","COM","144285103","552","0.0%","11,096","",""
"WUBA","58 COM INC","SPON ADR REP A","31680Q104","547","0.0%","8,456","",""
"TXT","TEXTRON INC","COM","883203101","545","0.0%","12,215","",""
"IEX","IDEX CORP","COM","45167R104","543","0.0%","3,159","",""
"WOR","WORTHINGTON INDS INC","COM","981811102","538","0.0%","12,765","",""
"TRMB","TRIMBLE INC","COM","896239100","530","0.0%","12,714","",""
"CTB","COOPER TIRE & RUBR CO","COM","216831107","528","0.0%","18,377","",""
"UFS","DOMTAR CORP","COM NEW","257559203","524","0.0%","13,698","",""
"HUBS","HUBSPOT INC","COM","443573100","515","0.0%","3,252","",""
"SNA","SNAP ON INC","COM","833034101","498","0.0%","2,939","",""
"GEF","GREIF INC","CL A","397624107","496","0.0%","11,211","",""
"CGNX","COGNEX CORP","COM","192422103","494","0.0%","8,815","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","490","0.0%","18,868","",""
"DLX","DELUXE CORP","COM","248019101","489","0.0%","9,787","",""
"TEX","TEREX CORP NEW","COM","880779103","488","0.0%","16,385","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","487","0.0%","614","",""
"TER","TERADYNE INC","COM","880770102","485","0.0%","7,109","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","468","0.0%","22,635","",""
"WB","WEIBO CORP","SPONSORED ADR","948596101","468","0.0%","10,099","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","466","0.0%","2,262","",""
"PTC","PTC INC","COM","69370C100","460","0.0%","6,147","",""
"X","UNITED STATES STL CORP NEW","COM","912909108","450","0.0%","39,438","",""
"ZS","ZSCALER INC","COM","98980G102","448","0.0%","9,638","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","445","0.0%","31,462","",""
"APA","APACHE CORP","COM","037411105","442","0.0%","17,283","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","433","0.0%","17,748","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","432","0.0%","11,707","",""
"DDS","DILLARDS INC","CL A","254067101","431","0.0%","5,872","",""
"FFIV","F5 NETWORKS INC","COM","315616102","430","0.0%","3,080","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","429","0.0%","17,434","",""
"HCM","HUTCHISON CHINA MEDITECH LTD","SPONSORED ADR","44842L103","422","0.0%","16,822","",""
"SSRM.TO","SSR MNG INC","COM","784730103","405","0.0%","21,003","",""
"IPGP","IPG PHOTONICS CORP","COM","44980X109","402","0.0%","2,776","",""
"NDSN","NORDSON CORP","COM","655663102","400","0.0%","2,458","",""
"CREE","CREE INC","COM","225447101","399","0.0%","8,635","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","391","0.0%","28,497","",""
"PVG","PRETIUM RES INC","COM","74139C102","379","0.0%","34,078","",""
"GHC","GRAHAM HLDGS CO","COM","384637104","371","0.0%","580","",""
"ST","SENSATA TECHNOLOGIES HLDNG P","SHS","G8060N102","371","0.0%","6,884","",""
"ARW","ARROW ELECTRS INC","COM","042735100","370","0.0%","4,366","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","368","0.0%","21,132","",""
"GGG","GRACO INC","COM","384109104","360","0.0%","6,923","",""
"RMBS","RAMBUS INC DEL","COM","750917106","356","0.0%","25,868","",""
"IR","GARDNER DENVER HLDGS INC","COM","36555P107","354","0.0%","9,652","",""
"ODP","OFFICE DEPOT INC","COM","676220106","347","0.0%","126,791","",""
"MDP","MEREDITH CORP","COM","589433101","342","0.0%","10,525","",""
"FLEX","FLEX LTD","ORD","Y2573F102","336","0.0%","26,585","",""
"JBL","JABIL INC","COM","466313103","331","0.0%","8,002","",""
"MATX","MATSON INC","COM","57686G105","330","0.0%","8,088","",""
"AAL","AMERICAN AIRLS GROUP INC","COM","02376R102","329","0.0%","11,460","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","329","0.0%","8,268","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","317","0.0%","84,648","",""
"DCI","DONALDSON INC","COM","257651109","316","0.0%","5,484","",""
"CCO","CLEAR CHANNEL OUTDOOR HLDGS","COM","18453H106","309","0.0%","108,084","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","308","0.0%","3,169","",""
"HUN","HUNTSMAN CORP","COM","447011107","290","0.0%","12,015","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","283","0.0%","6,684","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","281","0.0%","7,946","",""
"ATR","APTARGROUP INC","COM","038336103","272","0.0%","2,350","",""
"SSYS","STRATASYS LTD","SHS","M85548101","255","0.0%","12,628","",""
"AGCO","AGCO CORP","COM","001084102","253","0.0%","3,271","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","252","0.0%","2,606","",""
"TIVO","TIVO CORP","COM","88870P106","249","0.0%","29,350","",""
"WDR","WADDELL & REED FINL INC","CL A","930059100","246","0.0%","14,712","",""
"DDD","3-D SYS CORP DEL","COM NEW","88554D205","238","0.0%","27,211","",""
"AVT","AVNET INC","COM","053807103","230","0.0%","5,422","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","228","0.0%","6,894","",""
"KELYA","KELLY SVCS INC","CL A","488152208","205","0.0%","9,068","",""
"","NIO INC","SPON ADS","62914V106","149","0.0%","36,984","",""
