"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"FISV","FISERV INC","COM","337738108","260","0.0%","3,151","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","258","0.0%","14,055","",""
"XEL","XCEL ENERGY INC","COM","98389B100","258","0.0%","5,455","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","255","0.0%","1,998","",""
"OC","OWENS CORNING NEW","COM","690742101","255","0.0%","4,705","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","250","0.0%","3,445","",""
"PVG","PRETIUM RES INC","COM","74139C102","246","0.0%","32,374","",""
"IT","GARTNER INC","COM","366651107","244","0.0%","1,539","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","244","0.0%","2,468","",""
"DLX","DELUXE CORP","COM","248019101","242","0.0%","4,254","",""
"CACI","CACI INTL INC","CL A","127190304","240","0.0%","1,303","",""
"CMS","CMS ENERGY CORP","COM","125896100","240","0.0%","4,898","",""
"CMA","COMERICA INC","COM","200340107","238","0.0%","2,634","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","230","0.0%","17,406","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","230","0.0%","2,237","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","227","0.0%","91,026","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","225","0.0%","2,153","",""
"MORN","MORNINGSTAR INC","COM","617700109","224","0.0%","1,778","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","223","0.0%","5,561","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","220","0.0%","2,986","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","218","0.0%","3,595","",""
"DNKN","DUNKIN BRANDS GROUP INC","COM","265504100","202","0.0%","2,745","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","164","0.0%","76,953","",""
"TAHO","TAHOE RES INC","COM","873868103","153","0.0%","55,279","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","122","0.0%","139,433","",""
"WPG","WASHINGTON PRIME GROUP NEW","COM","93964W108","98","0.0%","13,359","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","63","0.0%","79,689","",""
"","FANG HLDGS LTD","ADR","30711Y102","61","0.0%","23,556","",""
