"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WP","VANTIV INC","CL A","92210H105","211","0.0%","3,327","",""
"IRM","IRON MTN INC NEW","COM","46284V101","207","0.0%","6,038","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","207","0.0%","3,812","",""
"IT","GARTNER INC","COM","366651107","203","0.0%","1,642","",""
"PWR","QUANTA SVCS INC","COM","74762E102","203","0.0%","6,166","",""
"UFS","DOMTAR CORP","COM NEW","257559203","200","0.0%","5,206","",""
"KBR","KBR INC","COM","48242W106","189","0.0%","12,412","",""
"GES","GUESS INC","COM","401617105","185","0.0%","14,439","",""
"CHS","CHICOS FAS INC","COM","168615102","182","0.0%","19,271","",""
"WPG","WASHINGTON PRIME GROUP NEW","COM","93964W108","152","0.0%","18,118","",""
"CBLAQ","CBL & ASSOC PPTYS INC","COM","124830100","150","0.0%","17,840","",""
"TWO","TWO HBRS INVT CORP","COM","90187B101","145","0.0%","14,613","",""
"SITC","DDR CORP","COM","23317H102","143","0.0%","15,807","",""
