"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"JLL","JONES LANG LASALLE INC","COM","48020Q107","1,004","0.0%","7,934","",""
"OGE","OGE ENERGY CORP","COM","670837103","999","0.0%","25,493","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","991","0.0%","10,947","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","978","0.0%","7,025","",""
"HBI","HANESBRANDS INC","COM","410345102","959","0.0%","76,536","",""
"SCI","SERVICE CORP INTL","COM","817565104","958","0.0%","23,784","",""
"WRK","WESTROCK CO","COM","96145D105","953","0.0%","25,236","",""
"LAMR","LAMAR ADVERTISING CO NEW","CL A","512816109","950","0.0%","13,733","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","941","0.0%","12,228","",""
"BRKR","BRUKER CORP","COM","116794108","933","0.0%","31,339","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","932","0.0%","10,522","",""
"","STERIS PLC","SHS USD","G84720104","932","0.0%","8,726","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","929","0.0%","35,627","",""
"FLIR","FLIR SYS INC","COM","302445101","926","0.0%","21,276","",""
"RMD","RESMED INC","COM","761152107","925","0.0%","8,119","",""
"WAT","WATERS CORP","COM","941848103","925","0.0%","4,905","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","922","0.0%","24,774","",""
"TCOM","CTRIP COM INTL LTD","AMERICAN DEP SHS","22943F100","909","0.0%","33,582","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","906","0.0%","52,869","",""
"PDCO","PATTERSON COMPANIES INC","COM","703395103","903","0.0%","45,931","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","895","0.0%","4,274","",""
"CPRT","COPART INC","COM","217204106","886","0.0%","18,547","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","884","0.0%","70,471","",""
"GNTX","GENTEX CORP","COM","371901109","867","0.0%","42,887","",""
"THO","THOR INDS INC","COM","885160101","865","0.0%","16,628","",""
"IEX","IDEX CORP","COM","45167R104","864","0.0%","6,843","",""
"HRB","BLOCK H & R INC","COM","093671105","852","0.0%","33,567","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","848","0.0%","7,358","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","847","0.0%","41,491","",""
"FFIV","F5 NETWORKS INC","COM","315616102","845","0.0%","5,218","",""
"IDA","IDACORP INC","COM","451107106","828","0.0%","8,893","",""
"PNM","PNM RES INC","COM","69349H107","826","0.0%","20,102","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","822","0.0%","8,869","",""
"MDU","MDU RES GROUP INC","COM","552690109","816","0.0%","34,223","",""
"WTRG","AQUA AMERICA INC","COM","03836W103","814","0.0%","23,818","",""
"APA","APACHE CORP","COM","037411105","812","0.0%","30,934","",""
"UDR","UDR INC","COM","902653104","785","0.0%","19,819","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","SPON ADR","647581107","779","0.0%","14,212","",""
"MET","METLIFE INC","COM","59156R108","738","0.0%","17,979","",""
"CSL","CARLISLE COS INC","COM","142339100","728","0.0%","7,243","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","724","0.0%","8,682","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","687","0.0%","226,742","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","677","0.0%","5,044","",""
"0A2X.IL","TAL ED GROUP","SPONSORED ADS","874080104","677","0.0%","25,375","",""
"NEU","NEWMARKET CORP","COM","651587107","670","0.0%","1,627","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","669","0.0%","4,483","",""
"CBT","CABOT CORP","COM","127055101","665","0.0%","15,485","",""
"CE","CELANESE CORP DEL","COM","150870103","664","0.0%","7,378","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","656","0.0%","15,064","",""
"ARW","ARROW ELECTRS INC","COM","042735100","612","0.0%","8,869","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","610","0.0%","20,292","",""
"OI","OWENS ILL INC","COM NEW","690768403","606","0.0%","35,153","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","603","0.0%","5,866","",""
"ATR","APTARGROUP INC","COM","038336103","602","0.0%","6,403","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","596","0.0%","27,369","",""
"HES","HESS CORP","COM","42809H107","591","0.0%","14,584","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","589","0.0%","5,747","",""
"FLO","FLOWERS FOODS INC","COM","343498101","578","0.0%","31,287","",""
"SMG","SCOTTS MIRACLE GRO CO","CL A","810186106","573","0.0%","9,329","",""
"BG","BUNGE LIMITED","COM","G16962105","567","0.0%","10,609","",""
"PBCT","PEOPLES UNITED FINANCIAL INC","COM","712704105","556","0.0%","38,498","",""
"LIN","LINDE PLC","COM","G5494J103","550","0.0%","3,522","",""
"AVX","AVX CORP NEW","COM","002444107","525","0.0%","34,408","",""
"NDSN","NORDSON CORP","COM","655663102","522","0.0%","4,372","",""
"CFX","COLFAX CORP","COM","194014106","519","0.0%","24,812","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","517","0.0%","6,561","",""
"DCI","DONALDSON INC","COM","257651109","515","0.0%","11,878","",""
"GGG","GRACO INC","COM","384109104","515","0.0%","12,311","",""
"VMI","VALMONT INDS INC","COM","920253101","515","0.0%","4,642","",""
"CR","CRANE CO","COM","224399105","514","0.0%","7,117","",""
"HUBB","HUBBELL INC","COM","443510607","514","0.0%","5,178","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","514","0.0%","908","",""
"AGCO","AGCO CORP","COM","001084102","513","0.0%","9,218","",""
"TTC","TORO CO","COM","891092108","512","0.0%","9,156","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","511","0.0%","4,445","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","511","0.0%","11,261","",""
"AME","AMETEK INC NEW","COM","031100100","510","0.0%","7,529","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","510","0.0%","28,299","",""
"CIEN","CIENA CORP","COM NEW","171779309","505","0.0%","14,882","",""
"KMT","KENNAMETAL INC","COM","489170100","505","0.0%","15,168","",""
"OSK","OSHKOSH CORP","COM","688239201","505","0.0%","8,234","",""
"RRX","REGAL BELOIT CORP","COM","758750103","505","0.0%","7,209","",""
"GATX","GATX CORP","COM","361448103","502","0.0%","7,087","",""
"JBL","JABIL INC","COM","466313103","498","0.0%","20,070","",""
"KN","KNOWLES CORP","COM","49926D109","497","0.0%","37,335","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","490","0.0%","167,628","",""
"","ALLEGHANY CORP DEL","COM","017175100","477","0.0%","766","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","456","0.0%","4,181","",""
"AVY","AVERY DENNISON CORP","COM","053611109","452","0.0%","5,033","",""
"SRCL","STERICYCLE INC","COM","858912108","451","0.0%","12,282","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","450","0.0%","9,501","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","448","0.0%","6,210","",""
"PBI","PITNEY BOWES INC","COM","724479100","447","0.0%","75,674","",""
"ROL","ROLLINS INC","COM","775711104","443","0.0%","12,260","",""
"CXW","CORECIVIC INC","COM","21871N101","439","0.0%","24,634","",""
"NBL","NOBLE ENERGY INC","COM","655044105","439","0.0%","23,396","",""
"HR","HEALTHCARE RLTY TR","COM","421946104","425","0.0%","14,941","",""
"ELME","WASHINGTON REAL ESTATE INVT","SH BEN INT","939653101","425","0.0%","18,474","",""
"VRE","MACK CALI RLTY CORP","COM","554489104","424","0.0%","21,647","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","424","0.0%","45,020","",""
"OFC","CORPORATE OFFICE PPTYS TR","SH BEN INT","22002T108","423","0.0%","20,137","",""
"DEI","DOUGLAS EMMETT INC","COM","25960P109","423","0.0%","12,388","",""
"ACC","AMERICAN CAMPUS CMNTYS INC","COM","024835100","421","0.0%","10,183","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","421","0.0%","4,654","",""
"LPT","LIBERTY PPTY TR","SH BEN INT","531172104","420","0.0%","10,021","",""
"NNN","NATIONAL RETAIL PPTYS INC","COM","637417106","419","0.0%","8,647","",""
"SVC","HOSPITALITY PPTYS TR","COM SH BEN INT","44106M102","418","0.0%","17,522","",""
"DHC","SENIOR HSG PPTYS TR","SH BEN INT","81721M109","418","0.0%","35,696","",""
"TCO","TAUBMAN CTRS INC","COM","876664103","412","0.0%","9,055","",""
"WRI","WEINGARTEN RLTY INVS","SH BEN INT","948741103","412","0.0%","16,626","",""
"TWO","TWO HBRS INVT CORP","COM NEW","90187B408","411","0.0%","32,011","",""
"SLG","SL GREEN RLTY CORP","COM","78440X101","410","0.0%","5,188","",""
"WPG","WASHINGTON PRIME GROUP NEW","COM","93964W108","407","0.0%","83,769","",""
"SITC","SITE CENTERS CORP","COM","82981J109","406","0.0%","36,682","",""
"SINA","SINA CORP","ORD","G81477104","403","0.0%","7,504","",""
"","E TRADE FINANCIAL CORP","COM NEW","269246401","380","0.0%","8,664","",""
"BRO","BROWN & BROWN INC","COM","115236101","368","0.0%","13,364","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","367","0.0%","4,974","",""
"WDR","WADDELL & REED FINL INC","CL A","930059100","367","0.0%","20,275","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","363","0.0%","7,919","",""
"FHI","FEDERATED INVS INC PA","CL B","314211103","361","0.0%","13,580","",""
"LM","LEGG MASON INC","COM","524901105","353","0.0%","13,847","",""
"MOMO","MOMO INC","ADR","60879B107","334","0.0%","14,047","",""
"JOBS","51JOB INC","SP ADR REP COM","316827104","323","0.0%","5,176","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADR","92763W103","319","0.0%","58,496","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","288","0.0%","4,384","",""
"GLW","CORNING INC","COM","219350105","277","0.0%","9,174","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","262","0.0%","92,413","",""
"NVDA","NVIDIA CORP","COM","67066G104","255","0.0%","1,913","",""
"PVG","PRETIUM RES INC","COM","74139C102","254","0.0%","30,117","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","244","0.0%","996","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","242","0.0%","12,494","",""
"BIG","BIG LOTS INC","COM","089302103","241","0.0%","8,348","",""
"MUSA","MURPHY USA INC","COM","626755102","241","0.0%","3,151","",""
"SBH","SALLY BEAUTY HLDGS INC","COM","79546E104","240","0.0%","14,067","",""
"AXE","ANIXTER INTL INC","COM","035290105","239","0.0%","4,401","",""
"PAG","PENSKE AUTOMOTIVE GRP INC","COM","70959W103","239","0.0%","5,930","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","236","0.0%","7,569","",""
"GES","GUESS INC","COM","401617105","236","0.0%","11,384","",""
"","RANDGOLD RES LTD","ADR","752344309","224","0.0%","2,699","",""
"WW","WEIGHT WATCHERS INTL INC NEW","COM","948626106","223","0.0%","5,777","",""
"YY","YY INC","ADS REPCOM CLA","98426T106","222","0.0%","3,715","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","176","0.0%","74,930","",""
"TAHO","TAHOE RES INC","COM","873868103","172","0.0%","47,268","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","155","0.0%","94,082","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","61","0.0%","79,689","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","41","0.0%","14,040","",""
"","FANG HLDGS LTD","ADR","30711Y102","37","0.0%","25,909","",""
