"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"INFA","INFORMATICA CORP","COM","45666Q102","277","0.0%","8,091","",""
"AAL","AMERICAN AIRLS GROUP INC","COM","02376R102","270","0.0%","7,600","",""
"AMG","AFFILIATED MANAGERS GROUP","COM","008252108","266","0.0%","1,326","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","262","0.0%","2,250","",""
"AOL","AOL INC","COM","00184X105","261","0.0%","5,800","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","251","0.0%","4,200","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","249","0.0%","2,100","",""
"HBI","HANESBRANDS INC","COM","410345102","247","0.0%","2,300","",""
"FDX","FEDEX CORP","COM","31428X106","241","0.0%","1,495","",""
"DDS","DILLARDS INC","CL A","254067101","240","0.0%","2,200","",""
"DLX","DELUXE CORP","COM","248019101","232","0.0%","4,200","",""
"PRE","PARTNERRE LTD","COM","G6852T105","231","0.0%","2,100","",""
"SGEN","SEATTLE GENETICS INC","COM","812578102","228","0.0%","6,140","",""
"MAS","MASCO CORP","COM","574599106","227","0.0%","9,501","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","225","0.0%","4,000","",""
"GHC","GRAHAM HLDGS CO","COM","384637104","222","0.0%","318","",""
"PWR","QUANTA SVCS INC","COM","74762E102","221","0.0%","6,101","",""
"TECH","TECHNE CORP","COM","878377100","215","0.0%","2,300","",""
"LLL","L-3 COMMUNICATIONS HLDGS INC","COM","502424104","209","0.0%","1,759","",""
"MO","ALTRIA GROUP INC","COM","02209S103","207","0.0%","4,500","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","207","0.0%","2,994","",""
"RS","RELIANCE STEEL & ALUMINUM CO","COM","759509102","205","0.0%","3,000","",""
"DNY","DONNELLEY R R & SONS CO","COM","257867101","204","0.0%","12,400","",""
"EGN","ENERGEN CORP","COM","29265N108","204","0.0%","2,826","",""
"MPC","MARATHON PETE CORP","COM","56585A102","203","0.0%","2,400","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","194","0.0%","12,565","",""
"CVC","CABLEVISION SYS CORP","CL A NY CABLVS","12686C109","186","0.0%","10,636","",""
"GRPN","GROUPON INC","COM CL A","399473107","180","0.0%","26,892","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","116","0.0%","10,700","",""
"QLGC","QLOGIC CORP","COM","747277101","107","0.0%","11,713","",""
