"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","279","0.0%","2,180","",""
"EXC","EXELON CORP","COM","30161N101","277","0.0%","7,643","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","277","0.0%","5,384","",""
"IRM","IRON MTN INC NEW","COM","46284V101","274","0.0%","10,480","",""
"SMG","SCOTTS MIRACLE GRO CO","CL A","810186106","272","0.0%","2,022","",""
"SCS","STEELCASE INC","CL A","858155203","272","0.0%","22,587","",""
"M","MACYS INC","COM","55616P104","269","0.0%","39,165","",""
"MLKN","MILLER HERMAN INC","COM","600544100","268","0.0%","11,338","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","266","0.0%","27,320","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","266","0.0%","2,421","",""
"AME","AMETEK INC","COM","031100100","264","0.0%","2,959","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","262","0.0%","5,028","",""
"CMS","CMS ENERGY CORP","COM","125896100","262","0.0%","4,487","",""
"HPQ","HP INC","COM","40434L105","261","0.0%","14,973","",""
"CCL","CARNIVAL CORP","UNIT 99/99/9999","143658300","257","0.0%","15,629","",""
"SCI","SERVICE CORP INTL","COM","817565104","254","0.0%","6,530","",""
"J","JACOBS ENGR GROUP INC","COM","469814107","251","0.0%","2,962","",""
"TEX","TEREX CORP NEW","COM","880779103","248","0.0%","13,238","",""
"TRMB","TRIMBLE INC","COM","896239100","246","0.0%","5,691","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","242","0.0%","149,511","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","240","0.0%","4,769","",""
"ODP","OFFICE DEPOT INC","COM","676220106","239","0.0%","101,521","",""
"X","UNITED STATES STL CORP NEW","COM","912909108","238","0.0%","32,943","",""
"CGNX","COGNEX CORP","COM","192422103","234","0.0%","3,913","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","234","0.0%","6,013","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","232","0.0%","3,821","",""
"WSO","WATSCO INC","COM","942622200","232","0.0%","1,303","",""
"EVRG","EVERGY INC","COM","30034W106","230","0.0%","3,880","",""
"D","DOMINION ENERGY INC","COM","25746U109","227","0.0%","2,794","",""
"UFS","DOMTAR CORP","COM NEW","257559203","225","0.0%","10,645","",""
"AIZ","ASSURANT INC","COM","04621X108","224","0.0%","2,173","",""
"CRS","CARPENTER TECHNOLOGY CORP","COM","144285103","224","0.0%","9,217","",""
"NTAP","NETAPP INC","COM","64110D104","221","0.0%","4,991","",""
"AGR","AVANGRID INC","COM","05351W103","219","0.0%","5,223","",""
"EMN","EASTMAN CHEM CO","COM","277432100","216","0.0%","3,097","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","209","0.0%","2,098","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","208","0.0%","3,270","",""
"TER","TERADYNE INC","COM","880770102","208","0.0%","2,458","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","207","0.0%","4,321","",""
"PTC","PTC INC","COM","69370C100","205","0.0%","2,637","",""
"ORI","OLD REP INTL CORP","COM","680223104","180","0.0%","11,066","",""
"SSYS","STRATASYS LTD","SHS","M85548101","168","0.0%","10,570","",""
"DDD","3-D SYS CORP DEL","COM NEW","88554D205","159","0.0%","22,726","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","159","0.0%","13,412","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","154","0.0%","15,142","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","119","0.0%","21,923","",""
"FLEX","FLEX LTD","ORD","Y2573F102","116","0.0%","11,337","",""
"","T-MOBILE US INC","RIGHT 07/27/2020","872590112","3","0.0%","19,348","",""
