"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"","DDR CORP","COM","23317H854","557","0.0%","31,106","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","557","0.0%","5,582","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","557","0.0%","156,122","",""
"REG","REGENCY CTRS CORP","COM","758849103","557","0.0%","8,976","",""
"DHC","SENIOR HSG PPTYS TR","SH BEN INT","81721M109","557","0.0%","30,818","",""
"TWO","TWO HBRS INVT CORP","COM NEW","90187B408","557","0.0%","35,251","",""
"WAT","WATERS CORP","COM","941848103","557","0.0%","2,879","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","556","0.0%","12,100","",""
"","STERIS PLC","SHS USD","G84720104","556","0.0%","5,290","",""
"COO","COOPER COS INC","COM NEW","216648402","555","0.0%","2,358","",""
"OFC","CORPORATE OFFICE PPTYS TR","SH BEN INT","22002T108","555","0.0%","19,147","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","555","0.0%","12,390","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","555","0.0%","4,387","",""
"LPT","LIBERTY PPTY TR","SH BEN INT","531172104","555","0.0%","12,525","",""
"VRE","MACK CALI RLTY CORP","COM","554489104","555","0.0%","27,347","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","555","0.0%","7,635","",""
"EQT","EQT CORP","COM","26884L109","554","0.0%","10,037","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","554","0.0%","8,706","",""
"BRKR","BRUKER CORP","COM","116794108","553","0.0%","19,029","",""
"FLS","FLOWSERVE CORP","COM","34354P105","553","0.0%","13,696","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","552","0.0%","25,443","",""
"UDR","UDR INC","COM","902653104","552","0.0%","14,711","",""
"HR","HEALTHCARE RLTY TR","COM","421946104","550","0.0%","18,915","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","547","0.0%","6,268","",""
"ELME","WASHINGTON REAL ESTATE INVT","SH BEN INT","939653101","547","0.0%","18,037","",""
"IDXX","IDEXX LABS INC","COM","45168D104","545","0.0%","2,501","",""
"LPNT","LIFEPOINT HEALTH INC","COM","53219L109","545","0.0%","11,164","",""
"PDCO","PATTERSON COMPANIES INC","COM","703395103","543","0.0%","23,959","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","543","0.0%","5,048","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","534","0.0%","15,905","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","532","0.0%","7,962","",""
"BIO","BIO RAD LABS INC","CL A","090572207","529","0.0%","1,832","",""
"SCI","SERVICE CORP INTL","COM","817565104","523","0.0%","14,619","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADR","881624209","516","0.0%","21,200","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","513","0.0%","3,294","",""
"LHX","HARRIS CORP DEL","COM","413875105","513","0.0%","3,550","",""
"SINA","SINA CORP","ORD","G81477104","513","0.0%","6,056","",""
"CSCO","CISCO SYS INC","COM","17275R102","500","0.0%","11,611","",""
"WCG","WELLCARE HEALTH PLANS INC","COM","94946T106","495","0.0%","2,010","",""
"JBL","JABIL INC","COM","466313103","491","0.0%","17,766","",""
"C","CITIGROUP INC","COM NEW","172967424","488","0.0%","7,289","",""
"UNM","UNUM GROUP","COM","91529Y106","481","0.0%","13,001","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","478","0.0%","9,346","",""
"MCO","MOODYS CORP","COM","615369105","478","0.0%","2,805","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","475","0.0%","183,209","",""
"UFS","DOMTAR CORP","COM NEW","257559203","445","0.0%","9,327","",""
"KEY","KEYCORP NEW","COM","493267108","441","0.0%","22,573","",""
"PCH","POTLATCHDELTIC CORPORATION","COM","737630103","438","0.0%","8,620","",""
"BMS","BEMIS INC","COM","081437105","432","0.0%","10,233","",""
"SON","SONOCO PRODS CO","COM","835495102","428","0.0%","8,148","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","425","0.0%","17,844","",""
"ALB","ALBEMARLE CORP","COM","012653101","417","0.0%","4,418","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","378","0.0%","4,304","",""
"SEIC","SEI INVESTMENTS CO","COM","784117103","375","0.0%","5,993","",""
"GATX","GATX CORP","COM","361448103","374","0.0%","5,037","",""
"CTAS","CINTAS CORP","COM","172908105","371","0.0%","2,004","",""
"OSK","OSHKOSH CORP","COM","688239201","363","0.0%","5,162","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","361","0.0%","8,536","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","361","0.0%","4,938","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","361","0.0%","5,588","",""
"AEE","AMEREN CORP","COM","023608102","360","0.0%","5,915","",""
"DTE","DTE ENERGY CO","COM","233331107","360","0.0%","3,476","",""
"OGE","OGE ENERGY CORP","COM","670837103","360","0.0%","10,216","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","360","0.0%","4,470","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","359","0.0%","6,126","",""
"NFG","NATIONAL FUEL GAS CO N J","COM","636180101","359","0.0%","6,770","",""
"TER","TERADYNE INC","COM","880770102","358","0.0%","9,397","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","357","0.0%","4,186","",""
"WTRG","AQUA AMERICA INC","COM","03836W103","357","0.0%","10,143","",""
"MDU","MDU RES GROUP INC","COM","552690109","357","0.0%","12,440","",""
"XEL","XCEL ENERGY INC","COM","98389B100","356","0.0%","7,789","",""
"CMS","CMS ENERGY CORP","COM","125896100","355","0.0%","7,501","",""
"AES","AES CORP","COM","00130H105","354","0.0%","26,370","",""
"RRX","REGAL BELOIT CORP","COM","758750103","353","0.0%","4,314","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","352","0.0%","3,900","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","351","0.0%","15,074","",""
"AGCO","AGCO CORP","COM","001084102","350","0.0%","5,757","",""
"CFX","COLFAX CORP","COM","194014106","350","0.0%","11,429","",""
"GNTX","GENTEX CORP","COM","371901109","350","0.0%","15,212","",""
"SLAB","SILICON LABORATORIES INC","COM","826919102","350","0.0%","3,515","",""
"UGI","UGI CORP NEW","COM","902681105","349","0.0%","6,709","",""
"CR","CRANE CO","COM","224399105","348","0.0%","4,344","",""
"LKQ","LKQ CORP","COM","501889208","348","0.0%","10,918","",""
"VMI","VALMONT INDS INC","COM","920253101","348","0.0%","2,310","",""
"GGG","GRACO INC","COM","384109104","347","0.0%","7,681","",""
"PNM","PNM RES INC","COM","69349H107","347","0.0%","8,914","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","346","0.0%","2,989","",""
"DCI","DONALDSON INC","COM","257651109","346","0.0%","7,667","",""
"IDA","IDACORP INC","COM","451107106","346","0.0%","3,754","",""
"TTC","TORO CO","COM","891092108","346","0.0%","5,741","",""
"HUBB","HUBBELL INC","COM","443510607","341","0.0%","3,228","",""
"NDSN","NORDSON CORP","COM","655663102","340","0.0%","2,644","",""
"LLL","L3 TECHNOLOGIES INC","COM","502413107","317","0.0%","1,649","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","315","0.0%","5,690","",""
"RPM","RPM INTL INC","COM","749685103","305","0.0%","5,235","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","298","0.0%","295,098","",""
"CBT","CABOT CORP","COM","127055101","297","0.0%","4,809","",""
"NEU","NEWMARKET CORP","COM","651587107","296","0.0%","733","",""
"YY","YY INC","ADS REPCOM CLA","98426T106","296","0.0%","2,950","",""
"WTW","WILLIS TOWERS WATSON PUB LTD","SHS","G96629103","294","0.0%","1,942","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","290","0.0%","2,338","",""
"SBSW","SIBANYE STILLWATER","SPONSORED ADR","825724206","283","0.0%","116,809","",""
"CA","CA INC","COM","12673P105","282","0.0%","7,916","",""
"BAC","BANK AMER CORP","COM","060505104","279","0.0%","9,914","",""
"STI","SUNTRUST BKS INC","COM","867914103","279","0.0%","4,224","",""
"TAHO","TAHOE RES INC","COM","873868103","277","0.0%","56,389","",""
"PVG","PRETIUM RES INC","COM","74139C102","243","0.0%","33,154","",""
"CIEN","CIENA CORP","COM NEW","171779309","237","0.0%","8,938","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","229","0.0%","5,457","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","229","0.0%","110,029","",""
"KN","KNOWLES CORP","COM","49926D109","227","0.0%","14,853","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","226","0.0%","390","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","226","0.0%","79,774","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","225","0.0%","9,687","",""
"AVX","AVX CORP NEW","COM","002444107","216","0.0%","13,766","",""
"ARW","ARROW ELECTRS INC","COM","042735100","214","0.0%","2,837","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","213","0.0%","5,657","",""
"BIG","BIG LOTS INC","COM","089302103","211","0.0%","5,051","",""
"GES","GUESS INC","COM","401617105","210","0.0%","9,813","",""
"AXE","ANIXTER INTL INC","COM","035290105","208","0.0%","3,291","",""
"MUSA","MURPHY USA INC","COM","626755102","207","0.0%","2,781","",""
"MTB","M & T BK CORP","COM","55261F104","206","0.0%","1,211","",""
"NVDA","NVIDIA CORP","COM","67066G104","206","0.0%","871","",""
"PAG","PENSKE AUTOMOTIVE GRP INC","COM","70959W103","205","0.0%","4,366","",""
"CHS","CHICOS FAS INC","COM","168615102","203","0.0%","24,935","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","203","0.0%","2,659","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","202","0.0%","8,693","",""
"SBH","SALLY BEAUTY HLDGS INC","COM","79546E104","202","0.0%","12,599","",""
"DKS","DICKS SPORTING GOODS INC","COM","253393102","201","0.0%","5,707","",""
"ROL","ROLLINS INC","COM","775711104","201","0.0%","3,818","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","201","0.0%","861","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","200","0.0%","4,165","",""
"PBI","PITNEY BOWES INC","COM","724479100","194","0.0%","22,663","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADR","92763W103","137","0.0%","12,658","",""
