"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","343","0.0%","124,591","",""
"AIZ","ASSURANT INC","COM","04621X108","341","0.0%","3,278","",""
"RE","EVEREST RE GROUP LTD","COM","G3223R108","339","0.0%","1,764","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","333","0.0%","57,298","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","332","0.0%","23,173","",""
"SSW","SIBANYE STILLWATER LTD","SPONSORED ADR","82575P107","331","0.0%","70,052","",""
"VC","VISTEON CORP","COM NEW","92839U206","330","0.0%","6,885","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","320","0.0%","18,609","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","314","0.0%","105,023","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","314","0.0%","2,148","",""
"SMG","SCOTTS MIRACLE GRO CO","CL A","810186106","312","0.0%","3,045","",""
"WY","WEYERHAEUSER CO","COM","962166104","311","0.0%","18,335","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","309","0.0%","4,138","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","309","0.0%","3,008","",""
"IP","INTL PAPER CO","COM","460146103","295","0.0%","9,464","",""
"NI","NISOURCE INC","COM","65473P105","291","0.0%","11,670","",""
"HCM","HUTCHISON CHINA MEDITECH LTD","SPONSORED ADR","44842L103","288","0.0%","16,133","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","288","0.0%","1,522","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","285","0.0%","7,348","",""
"ADSK","AUTODESK INC","COM","052769106","280","0.0%","1,792","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","276","0.0%","3,685","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","275","0.0%","5,720","",""
"WTRG","ESSENTIAL UTILS INC","COM","29670G102","272","0.0%","6,679","",""
"FTV","FORTIVE CORP","COM","34959J108","268","0.0%","4,847","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","268","0.0%","6,863","",""
"NUE","NUCOR CORP","COM","670346105","268","0.0%","7,448","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","264","0.0%","6,207","",""
"PKI","PERKINELMER INC","COM","714046109","264","0.0%","3,513","",""
"BZUN","BAOZUN INC","SPONSORED ADR","06684L103","258","0.0%","9,248","",""
"PNW","PINNACLE WEST CAP CORP","COM","723484101","257","0.0%","3,395","",""
"ORI","OLD REP INTL CORP","COM","680223104","255","0.0%","16,702","",""
"BG","BUNGE LIMITED","COM","G16962105","253","0.0%","6,175","",""
"PPC","PILGRIMS PRIDE CORP","COM","72147K108","248","0.0%","13,708","",""
"SRCL","STERICYCLE INC","COM","858912108","243","0.0%","5,009","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","242","0.0%","928","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","241","0.0%","3,448","",""
"FLO","FLOWERS FOODS INC","COM","343498101","238","0.0%","11,612","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","237","0.0%","2,367","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","237","0.0%","9,153","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","231","0.0%","14,958","",""
"WU","WESTERN UN CO","COM","959802109","231","0.0%","12,755","",""
"INGR","INGREDION INC","COM","457187102","220","0.0%","2,918","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","219","0.0%","1,511","",""
"CW","CURTISS WRIGHT CORP","COM","231561101","216","0.0%","2,337","",""
"HTZGQ","HERTZ GLOBAL HLDGS INC","COM","42806J106","216","0.0%","34,924","",""
"OVV.TO","OVINTIV INC","COM","69047Q102","214","0.0%","78,908","",""
"USFD","US FOODS HLDG CORP","COM","912008109","214","0.0%","12,084","",""
"","NIO INC","SPON ADS","62914V106","211","0.0%","75,843","",""
"CTB","COOPER TIRE & RUBR CO","COM","216831107","202","0.0%","12,371","",""
"PKG","PACKAGING CORP AMER","COM","695156109","202","0.0%","2,332","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","201","0.0%","7,677","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","196","0.0%","21,617","",""
"","CONTINENTAL RES INC","COM","212015101","174","0.0%","22,757","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","168","0.0%","40,021","",""
"UNM","UNUM GROUP","COM","91529Y106","167","0.0%","11,098","",""
"ZNGA","ZYNGA INC","CL A","98986T108","160","0.0%","23,410","",""
"SSRM.TO","SSR MNG INC","COM","784730103","151","0.0%","13,311","",""
"NBL","NOBLE ENERGY INC","COM","655044105","150","0.0%","24,765","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","146","0.0%","12,361","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","145","0.0%","20,919","",""
"COTY","COTY INC","COM CL A","222070203","143","0.0%","27,667","",""
"NWL","NEWELL BRANDS INC","COM","651229106","139","0.0%","10,436","",""
"MRO","MARATHON OIL CORP","COM","565849106","134","0.0%","40,699","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","114","0.0%","149,511","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","106","0.0%","46,987","",""
"PVG","PRETIUM RES INC","COM","74139C102","105","0.0%","18,453","",""
"APA","APACHE CORP","COM","037411105","94","0.0%","22,447","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","80","0.0%","11,827","",""
"ODP","OFFICE DEPOT INC","COM","676220106","22","0.0%","13,188","",""
"CCO","CLEAR CHANNEL OUTDOOR HLDGS","COM","18453H106","7","0.0%","11,489","",""
