"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SI","SILVERGATE CAP CORP","CL A","82837P408","8,978","0.0%","59,624","",""
"WRK","WESTROCK CO","COM","96145D105","8,962","0.0%","190,550","",""
"HAIN","HAIN CELESTIAL GROUP INC","COM","405217100","8,822","0.0%","256,455","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","8,802","0.0%","59,014","",""
"CCL","CARNIVAL CORP","COMMON STOCK","143658300","8,797","0.0%","435,040","",""
"EMN","EASTMAN CHEM CO","COM","277432100","8,797","0.0%","78,506","",""
"","JOYY INC","ADS REPSTG COM A","46591M109","8,796","0.0%","239,489","",""
"FMC","FMC CORP","COM NEW","302491303","8,667","0.0%","65,872","",""
"INVH","INVITATION HOMES INC","COM","46187W107","8,622","0.0%","214,594","",""
"SAM","BOSTON BEER INC","CL A","100557107","8,504","0.0%","21,890","",""
"GMED","GLOBUS MED INC","CL A","379577208","8,373","0.0%","113,486","",""
"","TWITTER INC","COM","90184L102","8,351","0.0%","215,845","",""
"FISV","FISERV INC","COM","337738108","8,314","0.0%","81,988","",""
"WB","WEIBO CORP","SPONSORED ADR","948596101","8,286","0.0%","338,068","",""
"AMED","AMEDISYS INC","COM","023436108","8,268","0.0%","47,989","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","8,227","0.0%","38,331","",""
"WAT","WATERS CORP","COM","941848103","8,198","0.0%","26,411","",""
"DADA","DADA NEXUS LTD","ADS","23344D108","8,141","0.0%","891,681","",""
"SMPL","SIMPLY GOOD FOODS CO","COM","82900L102","8,113","0.0%","213,791","",""
"UDR","UDR INC","COM","902653104","8,097","0.0%","141,143","",""
"MRNA","MODERNA INC","COM","60770K107","8,041","0.0%","46,681","",""
"SPB","SPECTRUM BRANDS HLDGS INC NE","COM","84790A105","8,037","0.0%","90,590","",""
"CSL","CARLISLE COS INC","COM","142339100","8,019","0.0%","32,610","",""
"U","UNITY SOFTWARE INC","COM","91332U101","8,007","0.0%","80,704","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","7,975","0.0%","57,088","",""
"TWNK","HOSTESS BRANDS INC","CL A","44109J106","7,970","0.0%","363,264","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","7,921","0.0%","126,506","",""
"HLF","HERBALIFE NUTRITION LTD","COM SHS","G4412G101","7,904","0.0%","260,336","",""
"BIIB","BIOGEN INC","COM","09062X103","7,902","0.0%","37,519","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","7,887","0.0%","66,745","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","7,869","0.0%","30,152","",""
"LSI","LIFE STORAGE INC","COM","53223X107","7,863","0.0%","55,993","",""
"WHR","WHIRLPOOL CORP","COM","963320106","7,823","0.0%","45,275","",""
"BYND","BEYOND MEAT INC","COM","08862E109","7,748","0.0%","160,385","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","7,746","0.0%","46,397","",""
"MAS","MASCO CORP","COM","574599106","7,714","0.0%","151,246","",""
"AMN","AMN HEALTHCARE SVCS INC","COM","001744101","7,656","0.0%","73,378","",""
"CBRL","CRACKER BARREL OLD CTRY STOR","COM","22410J106","7,651","0.0%","64,443","",""
"CGNX","COGNEX CORP","COM","192422103","7,634","0.0%","98,948","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","7,606","0.0%","36,752","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","7,599","0.0%","343,067","",""
"DOV","DOVER CORP","COM","260003108","7,574","0.0%","48,271","",""
"PHM","PULTE GROUP INC","COM","745867101","7,563","0.0%","180,503","",""
"LKQ","LKQ CORP","COM","501889208","7,561","0.0%","166,511","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","7,391","0.0%","3,147","",""
"LHCG","LHC GROUP INC","COM","50187A107","7,389","0.0%","43,826","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","7,381","0.0%","21,451","",""
"EVH","EVOLENT HEALTH INC","CL A","30050B101","7,327","0.0%","226,836","",""
"AON","AON PLC","SHS CL A","G0403H108","7,281","0.0%","22,359","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","7,223","0.0%","10,545","",""
"ICUI","ICU MED INC","COM","44930G107","7,207","0.0%","32,369","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","7,149","0.0%","81,060","",""
"EDU","NEW ORIENTAL ED & TECHNOLOGY","SPON ADR","647581107","7,131","0.0%","6,201,032","",""
"MMSI","MERIT MED SYS INC","COM","589889104","7,117","0.0%","106,987","",""
"PLTR","PALANTIR TECHNOLOGIES INC","CL A","69608A108","7,091","0.0%","516,460","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","7,038","0.0%","70,509","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","6,999","0.0%","141,029","",""
"QFIN","360 DIGITECH INC","AMERICAN DEP","88557W101","6,930","0.0%","450,260","",""
"SHAK","SHAKE SHACK INC","CL A","819047101","6,917","0.0%","101,868","",""
"OLLI","OLLIES BARGAIN OUTLET HLDGS","COM","681116109","6,878","0.0%","160,109","",""
"CPRT","COPART INC","COM","217204106","6,833","0.0%","54,457","",""
"WDFC","WD 40 CO","COM","929236107","6,803","0.0%","37,130","",""
"AGL","AGILON HEALTH INC","COM","00857U107","6,790","0.0%","267,856","",""
"ENSG","ENSIGN GROUP INC","COM","29358P101","6,783","0.0%","75,353","",""
"GRMN","GARMIN LTD","SHS","H2906T109","6,757","0.0%","56,967","",""
"IART","INTEGRA LIFESCIENCES HLDGS C","COM NEW","457985208","6,701","0.0%","104,273","",""
"RPM","RPM INTL INC","COM","749685103","6,684","0.0%","82,076","",""
"FFIV","F5 INC","COM","315616102","6,679","0.0%","31,966","",""
"0XWG.IL","IQIYI INC","SPONSORED ADS","46267X108","6,671","0.0%","1,469,346","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","6,629","0.0%","49,741","",""
"Z","ZILLOW GROUP INC","CL C CAP STK","98954M200","6,628","0.0%","134,464","",""
"AVY","AVERY DENNISON CORP","COM","053611109","6,561","0.0%","37,713","",""
"KRC","KILROY RLTY CORP","COM","49427F108","6,536","0.0%","85,527","",""
"AES","AES CORP","COM","00130H105","6,498","0.0%","252,542","",""
"","ZENDESK INC","COM","98936J101","6,498","0.0%","54,020","",""
"IRTC","IRHYTHM TECHNOLOGIES INC","COM","450056106","6,495","0.0%","41,244","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","6,460","0.0%","113,851","",""
"CERT","CERTARA INC","COM","15687V109","6,433","0.0%","299,490","",""
"EFX","EQUIFAX INC","COM","294429105","6,432","0.0%","27,127","",""
"NUS","NU SKIN ENTERPRISES INC","CL A","67018T105","6,426","0.0%","134,214","",""
"BLK","BLACKROCK INC","COM","09247X101","6,402","0.0%","8,378","",""
"EWW","ISHARES INC","MSCI MEXICO ETF","464286822","6,394","0.0%","116,321","",""
"AOS","SMITH A O CORP","COM","831865209","6,340","0.0%","99,226","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","6,338","0.0%","43,708","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","6,336","0.0%","170,516","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","6,329","0.0%","10,351","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","6,300","0.0%","30,644","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","6,271","0.0%","175,743","",""
"TPR","TAPESTRY INC","COM","876030107","6,230","0.0%","167,710","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","6,221","0.0%","94,934","",""
"COUR","COURSERA INC","COM","22266M104","6,183","0.0%","268,344","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","6,159","0.0%","163,790","",""
"REG","REGENCY CTRS CORP","COM","758849103","6,142","0.0%","86,093","",""
"HCM","HUTCHMED CHINA LTD","SPONSORED ADS","44842L103","6,021","0.0%","318,234","",""
"LEA","LEAR CORP","COM NEW","521865204","5,962","0.0%","41,815","",""
"QDEL","QUIDEL CORP","COM","74838J101","5,954","0.0%","52,947","",""
"PINC","PREMIER INC","CL A","74051N102","5,937","0.0%","166,830","",""
"CSX","CSX CORP","COM","126408103","5,922","0.0%","158,130","",""
"CELH","CELSIUS HLDGS INC","COM NEW","15118V207","5,918","0.0%","107,249","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","5,915","0.0%","258,675","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","5,880","0.0%","53,560","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","5,862","0.0%","78,919","",""
"ACI","ALBERTSONS COS INC","COMMON STOCK","013091103","5,861","0.0%","176,284","",""
"OTEX","OPEN TEXT CORP","COM","683715106","5,857","0.0%","138,015","",""
"FSLR","FIRST SOLAR INC","COM","336433107","5,822","0.0%","69,522","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","5,820","0.0%","86,917","",""
"ALV","AUTOLIV INC","COM","052800109","5,803","0.0%","75,920","",""
"EPC","EDGEWELL PERS CARE CO","COM","28035Q102","5,770","0.0%","157,355","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","5,768","0.0%","16,695","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","5,748","0.0%","52,167","",""
"BG","BUNGE LIMITED","COM","G16962105","5,736","0.0%","51,767","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","5,730","0.0%","166,901","",""
"COKE","COCA COLA CONS INC","COM","191098102","5,725","0.0%","11,522","",""
"FTV","FORTIVE CORP","COM","34959J108","5,722","0.0%","93,905","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","5,698","0.0%","103,193","",""
"CENTA","CENTRAL GARDEN & PET CO","CL A NON-VTG","153527205","5,674","0.0%","139,146","",""
"STT","STATE STR CORP","COM","857477103","5,618","0.0%","64,482","",""
"PTC","PTC INC","COM","69370C100","5,613","0.0%","52,104","",""
"BWA","BORGWARNER INC","COM","099724106","5,609","0.0%","144,178","",""
"IR","INGERSOLL RAND INC","COM","45687V106","5,580","0.0%","110,830","",""
"TER","TERADYNE INC","COM","880770102","5,573","0.0%","47,139","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","5,566","0.0%","69,798","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","5,534","0.0%","42,962","",""
"FLEX","FLEX LTD","ORD","Y2573F102","5,506","0.0%","296,843","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","5,494","0.0%","18,291","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","5,485","0.0%","36,279","",""
"STAA","STAAR SURGICAL CO","COM PAR $0.01","852312305","5,484","0.0%","68,626","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","5,481","0.0%","54,922","",""
"RCL","ROYAL CARIBBEAN GROUP","COM","V7780T103","5,457","0.0%","65,131","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","5,399","0.0%","41,036","",""
"JBL","JABIL INC","COM","466313103","5,378","0.0%","87,125","",""
"CTAS","CINTAS CORP","COM","172908105","5,377","0.0%","12,641","",""
"DT","DYNATRACE INC","COM NEW","268150109","5,360","0.0%","113,790","",""
"HUBS","HUBSPOT INC","COM","443573100","5,321","0.0%","11,203","",""
"LNTH","LANTHEUS HLDGS INC","COM","516544103","5,309","0.0%","95,983","",""
"0A2X.IL","TAL EDUCATION GROUP","SPONSORED ADS","874080104","5,292","0.0%","1,758,301","",""
"RL","RALPH LAUREN CORP","CL A","751212101","5,253","0.0%","46,310","",""
"MED","MEDIFAST INC","COM","58470H101","5,197","0.0%","30,431","",""
"LEVI","LEVI STRAUSS & CO NEW","CL A COM STK","52736R102","5,180","0.0%","262,165","",""
"RELX","RELX PLC","SPONSORED ADR","759530108","5,172","0.0%","166,298","",""
"PSMT","PRICESMART INC","COM","741511109","5,155","0.0%","65,365","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","5,137","0.0%","102,345","",""
"XPO","XPO LOGISTICS INC","COM","983793100","5,127","0.0%","70,424","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADS","881624209","5,085","0.0%","541,514","",""
"AZN","ASTRAZENECA PLC","SPONSORED ADR","046353108","5,081","0.0%","76,586","",""
"SDGR","SCHRODINGER INC","COM","80810D103","5,076","0.0%","148,772","",""
"","I MAB","SPONSORED ADS","44975P103","5,067","0.0%","311,998","",""
"BRO","BROWN & BROWN INC","COM","115236101","5,060","0.0%","70,021","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","5,051","0.0%","12,409","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","5,048","0.0%","296,600","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","5,045","0.0%","36,385","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","5,029","0.0%","17,633","",""
"GKOS","GLAUKOS CORP","COM","377322102","5,011","0.0%","86,657","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","5,004","0.0%","155,106","",""
"NARI","INARI MED INC","COM","45332Y109","5,000","0.0%","55,165","",""
"GOOGL","ALPHABET INC","CAP STK CL A","02079K305","4,931","0.0%","1,773","",""
"MHK","MOHAWK INDS INC","COM","608190104","4,925","0.0%","39,656","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","4,915","0.0%","10,119","",""
"WAB","WABTEC","COM","929740108","4,910","0.0%","51,057","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","4,890","0.0%","164,581","",""
"NEOG","NEOGEN CORP","COM","640491106","4,814","0.0%","156,093","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","4,783","0.0%","27,392","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","4,759","0.0%","98,284","",""
"CPRI","CAPRI HOLDINGS LIMITED","SHS","G1890L107","4,754","0.0%","92,500","",""
"OSH","OAK STR HEALTH INC","COM","67181A107","4,710","0.0%","175,207","",""
"GDRX","GOODRX HLDGS INC","COM CL A","38246G108","4,693","0.0%","242,778","",""
"KNX","KNIGHT-SWIFT TRANSN HLDGS IN","CL A","499049104","4,685","0.0%","92,842","",""
"IEX","IDEX CORP","COM","45167R104","4,684","0.0%","24,428","",""
"RE","EVEREST RE GROUP LTD","COM","G3223R108","4,675","0.0%","15,511","",""
"HAE","HAEMONETICS CORP MASS","COM","405024100","4,646","0.0%","73,493","",""
"PDCO","PATTERSON COS INC","COM","703395103","4,643","0.0%","143,424","",""
"JJSF","J & J SNACK FOODS CORP","COM","466032109","4,636","0.0%","29,892","",""
"IRBT","IROBOT CORP","COM","462726100","4,601","0.0%","72,577","",""
"VTRS","VIATRIS INC","COM","92556V106","4,570","0.0%","420,069","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","4,473","0.0%","10,890","",""
"RUN","SUNRUN INC","COM","86771W105","4,472","0.0%","147,238","",""
"HUN","HUNTSMAN CORP","COM","447011107","4,414","0.0%","117,679","",""
"GNTX","GENTEX CORP","COM","371901109","4,383","0.0%","150,261","",""
"REYN","REYNOLDS CONSUMER PRODS INC","COM","76171L106","4,380","0.0%","149,283","",""
"HES","HESS CORP","COM","42809H107","4,362","0.0%","40,749","",""
"DTE","DTE ENERGY CO","COM","233331107","4,349","0.0%","32,895","",""
"IPAR","INTER PARFUMS INC","COM","458334109","4,344","0.0%","49,338","",""
"ARW","ARROW ELECTRS INC","COM","042735100","4,338","0.0%","36,567","",""
"CD","CHINDATA GROUP HLDGS LTD","ADS","16955F107","4,315","0.0%","682,701","",""
"SKIN","THE BEAUTY HEALTH COMPANY","COM CL A","88331L108","4,314","0.0%","255,552","",""
"GSK","GLAXOSMITHKLINE PLC","SPONSORED ADR","37733W105","4,278","0.0%","98,201","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","4,277","0.0%","53,395","",""
"ATRC","ATRICURE INC","COM","04963C209","4,254","0.0%","64,786","",""
"NUVA","NUVASIVE INC","COM","670704105","4,210","0.0%","74,252","",""
"SIVB","SVB FINANCIAL GROUP","COM","78486Q101","4,209","0.0%","7,524","",""
"","RLX TECHNOLOGY INC","SPONSORED ADS","74969N103","4,202","0.0%","2,347,335","",""
"NDSN","NORDSON CORP","COM","655663102","4,183","0.0%","18,420","",""
"SNN","SMITH & NEPHEW PLC","SPDN ADR NEW","83175M205","4,181","0.0%","131,065","",""
"STRA","STRATEGIC ED INC","COM","86272C103","4,174","0.0%","62,873","",""
"ENTG","ENTEGRIS INC","COM","29362U104","4,167","0.0%","31,749","",""
"SHOP","SHOPIFY INC","CL A","82509L107","4,126","0.0%","6,096","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","4,101","0.0%","26,336","",""
"EBAY","EBAY INC.","COM","278642103","4,088","0.0%","71,392","",""
"SKX","SKECHERS U S A INC","CL A","830566105","4,078","0.0%","100,054","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","4,053","0.0%","172,253","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","4,043","0.0%","68,375","",""
"INCY","INCYTE CORP","COM","45337C102","4,035","0.0%","50,810","",""
"LRN","STRIDE INC","COM","86333M108","4,018","0.0%","110,588","",""
"ATR","APTARGROUP INC","COM","038336103","4,015","0.0%","34,168","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","3,967","0.0%","87,523","",""
"QRVO","QORVO INC","COM","74736K101","3,958","0.0%","31,897","",""
"EIX","EDISON INTL","COM","281020107","3,953","0.0%","56,386","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","3,925","0.0%","17,128","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","3,903","0.0%","28,709","",""
"ITGR","INTEGER HLDGS CORP","COM","45826H109","3,809","0.0%","47,276","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","3,808","0.0%","5,452","",""
"FOXA","FOX CORP","CL A COM","35137L105","3,762","0.0%","95,367","",""
"OKE","ONEOK INC NEW","COM","682680103","3,755","0.0%","53,163","",""
"CF","CF INDS HLDGS INC","COM","125269100","3,746","0.0%","36,343","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","3,741","0.0%","19,120","",""
"ROL","ROLLINS INC","COM","775711104","3,717","0.0%","106,056","",""
"IPGP","IPG PHOTONICS CORP","COM","44980X109","3,714","0.0%","33,837","",""
"LII","LENNOX INTL INC","COM","526107107","3,705","0.0%","14,367","",""
"WOLF","WOLFSPEED INC","COM","977852102","3,660","0.0%","32,143","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","3,643","0.0%","148,205","",""
"GGG","GRACO INC","COM","384109104","3,636","0.0%","52,146","",""
"SUI","SUN CMNTYS INC","COM","866674104","3,583","0.0%","20,443","",""
"MKL","MARKEL CORP","COM","570535104","3,554","0.0%","2,409","",""
"OVV.TO","OVINTIV INC","COM","69047Q102","3,551","0.0%","65,591","",""
"MOS","MOSAIC CO NEW","COM","61945C103","3,536","0.0%","53,179","",""
"MOMO","HELLO GROUP INC","ADS","423403104","3,525","0.0%","609,831","",""
"NVRO","NEVRO CORP","COM","64157F103","3,525","0.0%","48,735","",""
"PHR","PHREESIA INC","COM","71944F106","3,473","0.0%","131,766","",""
"ELF","E L F BEAUTY INC","COM","26856L103","3,458","0.0%","133,888","",""
"AN","AUTONATION INC","COM","05329W102","3,450","0.0%","34,646","",""
"OLPX","OLAPLEX HLDGS INC","COM","679369108","3,445","0.0%","220,382","",""
"WMK","WEIS MKTS INC","COM","948849104","3,425","0.0%","47,957","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","3,424","0.0%","14,807","",""
"WU","WESTERN UN CO","COM","959802109","3,366","0.0%","179,598","",""
"BSY","BENTLEY SYS INC","COM CL B","08265T208","3,361","0.0%","76,070","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","3,353","0.0%","120,080","",""
"PVH","PVH CORPORATION","COM","693656100","3,348","0.0%","43,703","",""
"IMKTA","INGLES MKTS INC","CL A","457030104","3,337","0.0%","37,477","",""
"AXNX","AXONICS INC","COM","05465P101","3,317","0.0%","52,982","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","3,313","0.0%","33,669","",""
"AGCO","AGCO CORP","COM","001084102","3,294","0.0%","22,556","",""
"GEN","NORTONLIFELOCK INC","COM","668771108","3,289","0.0%","124,015","",""
"HCAT","HEALTH CATALYST INC","COM","42225T107","3,286","0.0%","125,757","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","3,284","0.0%","36,618","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","3,272","0.0%","23,872","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","3,264","0.0%","89,644","",""
"BA","BOEING CO","COM","097023105","3,240","0.0%","16,918","",""
"HBI","HANESBRANDS INC","COM","410345102","3,231","0.0%","216,963","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","3,229","0.0%","75,033","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","3,225","0.0%","31,759","",""
"CAKE","CHEESECAKE FACTORY INC","COM","163072101","3,214","0.0%","80,777","",""
"SLG","SL GREEN RLTY CORP","COM","78440X887","3,184","0.0%","39,221","",""
"EQIX","EQUINIX INC","COM","29444U700","3,162","0.0%","4,264","",""
"MGPI","MGP INGREDIENTS INC NEW","COM","55303J106","3,152","0.0%","36,830","",""
"PPC","PILGRIMS PRIDE CORP","COM","72147K108","3,148","0.0%","125,408","",""
"GWRE","GUIDEWIRE SOFTWARE INC","COM","40171V100","3,145","0.0%","33,234","",""
"WRB","BERKLEY W R CORP","COM","084423102","3,141","0.0%","47,175","",""
"MAN","MANPOWERGROUP INC WIS","COM","56418H100","3,135","0.0%","33,378","",""
"API","AGORA INC","ADS","00851L103","3,125","0.0%","314,360","",""
"TOL","TOLL BROTHERS INC","COM","889478103","3,124","0.0%","66,450","",""
"FE","FIRSTENERGY CORP","COM","337932107","3,106","0.0%","67,737","",""
"LBRDA","LIBERTY BROADBAND CORP","COM SER A","530307107","3,101","0.0%","23,660","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","3,098","0.0%","26,533","",""
"NXGN","NEXTGEN HEALTHCARE INC","COM","65343C102","3,097","0.0%","148,097","",""
"UHAL","AMERCO","COM","023586100","3,087","0.0%","5,172","",""
"PPL","PPL CORP","COM","69351T106","3,087","0.0%","108,086","",""
"GATX","GATX CORP","COM","361448103","3,085","0.0%","25,018","",""
"OM","OUTSET MED INC","COM","690145107","3,079","0.0%","67,828","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","3,076","0.0%","18,973","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","3,038","0.0%","74,854","",""
"RGA","REINSURANCE GRP OF AMERICA I","COM NEW","759351604","2,996","0.0%","27,370","",""
"AEE","AMEREN CORP","COM","023608102","2,963","0.0%","31,604","",""
"CWEN","CLEARWAY ENERGY INC","CL C","18539C204","2,960","0.0%","81,066","",""
"MIDD","MIDDLEBY CORP","COM","596278101","2,952","0.0%","18,004","",""
"DUOL","DUOLINGO INC","CL A COM","26603R106","2,949","0.0%","31,002","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","2,945","0.0%","54,331","",""
"FIGS","FIGS INC","CL A","30260D103","2,942","0.0%","136,730","",""
"TREX","TREX CO INC","COM","89531P105","2,925","0.0%","44,774","",""
"MD","MEDNAX INC","COM","58502B106","2,918","0.0%","124,282","",""
"KC","KINGSOFT CLOUD HLDGS LTD","ADS","49639K101","2,911","0.0%","479,636","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","2,909","0.0%","12,466","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","2,874","0.0%","82,591","",""
"L","LOEWS CORP","COM","540424108","2,869","0.0%","44,267","",""
"EWY","ISHARES INC","MSCI STH KOR ETF","464286772","2,857","0.0%","40,116","",""
"CAG","CONAGRA BRANDS INC","COM","205887102","2,840","0.0%","84,609","",""
"SNPS","SYNOPSYS INC","COM","871607107","2,825","0.0%","8,478","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","2,816","0.0%","13,994","",""
"FIZZ","NATIONAL BEVERAGE CORP","COM","635017106","2,810","0.0%","64,587","",""
"SEDG","SOLAREDGE TECHNOLOGIES INC","COM","83417M104","2,799","0.0%","8,683","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","2,791","0.0%","34,713","",""
"ADNT","ADIENT PLC","ORD SHS","G0084W101","2,789","0.0%","68,396","",""
"COTY","COTY INC","COM CL A","222070203","2,730","0.0%","303,711","",""
"SEB","SEABOARD CORP DEL","COM","811543107","2,729","0.0%","649","",""
"NTRS","NORTHERN TR CORP","COM","665859104","2,724","0.0%","23,388","",""
"IRM","IRON MTN INC NEW","COM","46284V101","2,705","0.0%","48,824","",""
"TWOU","2U INC","COM","90214J101","2,669","0.0%","200,989","",""
"ST","SENSATA TECHNOLOGIES HLDG PL","SHS","G8060N102","2,661","0.0%","52,322","",""
"VTR","VENTAS INC","COM","92276F100","2,657","0.0%","43,019","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","2,635","0.0%","19,122","",""
"MSA","MSA SAFETY INC","COM","553498106","2,625","0.0%","19,779","",""
"ONEM","1LIFE HEALTHCARE INC","COM","68269G107","2,616","0.0%","236,121","",""
"BRBR","BELLRING BRANDS INC","COMMON STOCK","07831C103","2,604","0.0%","112,816","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","2,559","0.0%","53,769","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","2,540","0.0%","432,270","",""
"RJF","RAYMOND JAMES FINL INC","COM","754730109","2,534","0.0%","23,051","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","2,508","0.0%","40,956","",""
"USNA","USANA HEALTH SCIENCES INC","COM","90328M107","2,465","0.0%","31,032","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","2,456","0.0%","13,442","",""
"CYRX","CRYOPORT INC","COM PAR $0.001","229050307","2,442","0.0%","69,962","",""
"META","META PLATFORMS INC","CL A","30303M102","2,425","0.0%","10,907","",""
"CMS","CMS ENERGY CORP","COM","125896100","2,421","0.0%","34,610","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","2,414","0.0%","22,348","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","2,397","0.0%","78,228","",""
"NVTA","INVITAE CORP","COM","46185L103","2,397","0.0%","300,744","",""
"CPT","CAMDEN PPTY TR","SH BEN INT","133131102","2,392","0.0%","14,392","",""
"MTB","M & T BK CORP","COM","55261F104","2,387","0.0%","14,083","",""
"CRI","CARTERS INC","COM","146229109","2,384","0.0%","25,915","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","2,383","0.0%","166,738","",""
"R","RYDER SYS INC","COM","783549108","2,360","0.0%","29,753","",""
"217A.SG","VNET GROUP INC","SPONSORED ADS A","90138A103","2,360","0.0%","404,871","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","2,357","0.0%","52,872","",""
"DAR","DARLING INGREDIENTS INC","COM","237266101","2,356","0.0%","29,310","",""
"MODV","MODIVCARE INC","COM","60783X104","2,344","0.0%","20,313","",""
"THO","THOR INDS INC","COM","885160101","2,344","0.0%","29,790","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","2,340","0.0%","105,132","",""
"DISCA","DISCOVERY INC","COM SER A","25470F104","2,333","0.0%","93,616","",""
"MSCI","MSCI INC","COM","55354G100","2,327","0.0%","4,627","",""
"KEY","KEYCORP","COM","493267108","2,323","0.0%","103,808","",""
