"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"IPGP","IPG PHOTONICS CORP","COM","44980X109","1,744","0.0%","7,795","",""
"J","JACOBS ENGR GROUP INC","COM","469814107","1,738","0.0%","15,954","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","1,733","0.0%","146,261","",""
"CGNX","COGNEX CORP","COM","192422103","1,724","0.0%","21,474","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","1,721","0.0%","14,212","",""
"PTC","PTC INC","COM","69370C100","1,708","0.0%","14,279","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","1,634","0.0%","78,814","",""
"CDK","CDK GLOBAL INC","COM","12508E101","1,626","0.0%","31,363","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","1,622","0.0%","4,430","",""
"BRO","BROWN & BROWN INC","COM","115236101","1,599","0.0%","33,737","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","1,587","0.0%","91,682","",""
"NET","CLOUDFLARE INC","CL A COM","18915M107","1,567","0.0%","20,619","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","1,545","0.0%","35,814","",""
"FFIV","F5 NETWORKS INC","COM","315616102","1,545","0.0%","8,782","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","1,541","0.0%","210,192","",""
"AA","ALCOA CORP","COM","013872106","1,532","0.0%","66,454","",""
"IEX","IDEX CORP","COM","45167R104","1,524","0.0%","7,652","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","1,484","0.0%","9,500","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","1,473","0.0%","14,137","",""
"IVZ","INVESCO LTD","SHS","G491BT108","1,471","0.0%","84,402","",""
"SON","SONOCO PRODS CO","COM","835495102","1,443","0.0%","24,353","",""
"PLAN","ANAPLAN INC","COM","03272L108","1,439","0.0%","20,033","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","1,421","0.0%","17,926","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","1,419","0.0%","43,354","",""
"WAB","WABTEC","COM","929740108","1,402","0.0%","19,148","",""
"QRTEA","QURATE RETAIL INC","COM SER A","74915M100","1,373","0.0%","125,192","",""
"VOYA","VOYA FINANCIAL INC","COM","929089100","1,364","0.0%","23,187","",""
"TXT","TEXTRON INC","COM","883203101","1,360","0.0%","28,139","",""
"FEYE","FIREEYE INC","COM","31816Q101","1,332","0.0%","57,750","",""
"SBNY","SIGNATURE BK NEW YORK N Y","COM","82669G104","1,331","0.0%","9,836","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","1,331","0.0%","5,790","",""
"PARA","VIACOMCBS INC","CL B","92556H206","1,331","0.0%","35,726","",""
"EWBC","EAST WEST BANCORP INC","COM","27579R104","1,318","0.0%","25,987","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","1,305","0.0%","72,621","",""
"FLEX","FLEX LTD","ORD","Y2573F102","1,291","0.0%","71,803","",""
"CR","CRANE CO","COM","224399105","1,276","0.0%","16,433","",""
"AYX","ALTERYX INC","COM CL A","02156B103","1,266","0.0%","10,393","",""
"VFC","V F CORP","COM","918204108","1,242","0.0%","14,546","",""
"EMN","EASTMAN CHEM CO","COM","277432100","1,227","0.0%","12,232","",""
"IR","INGERSOLL RAND INC","COM","45687V106","1,215","0.0%","26,662","",""
"ST","SENSATA TECHNOLOGIES HLDG PL","SHS","G8060N102","1,210","0.0%","22,952","",""
"CMA","COMERICA INC","COM","200340107","1,194","0.0%","21,376","",""
"GGG","GRACO INC","COM","384109104","1,189","0.0%","16,430","",""
"MANH","MANHATTAN ASSOCS INC","COM","562750109","1,189","0.0%","11,303","",""
"NDSN","NORDSON CORP","COM","655663102","1,167","0.0%","5,809","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","1,158","0.0%","13,726","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","1,131","0.0%","30,688","",""
"CREE","CREE INC","COM","225447101","1,113","0.0%","10,508","",""
"WRK","WESTROCK CO","COM","96145D105","1,110","0.0%","25,495","",""
"ENTG","ENTEGRIS INC","COM","29362U104","1,097","0.0%","11,413","",""
"ZION","ZIONS BANCORPORATION N A","COM","989701107","1,095","0.0%","25,205","",""
"JWN","NORDSTROM INC","COM","655664100","1,094","0.0%","35,043","",""
"FHN","FIRST HORIZON CORPORATION","COM","320517105","1,089","0.0%","85,327","",""
"LBTYA","LIBERTY GLOBAL PLC","SHS CL A","G5480U104","1,088","0.0%","44,914","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","1,081","0.0%","9,578","",""
"SEIC","SEI INVTS CO","COM","784117103","1,070","0.0%","18,610","",""
"TRI.TO","THOMSON REUTERS CORP.","COM NEW","884903709","1,058","0.0%","12,938","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","1,055","0.0%","42,896","",""
"ATR","APTARGROUP INC","COM","038336103","1,015","0.0%","7,412","",""
"DT","DYNATRACE INC","COM NEW","268150109","1,012","0.0%","23,398","",""
"ARCC","ARES CAPITAL CORP","COM","04010L103","1,011","0.0%","59,875","",""
"","TWITTER INC","COM","90184L102","1,006","0.0%","18,587","",""
"WSO","WATSCO INC","COM","942622200","996","0.0%","4,398","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","995","0.0%","45,594","",""
"TKR","TIMKEN CO","COM","887389104","978","0.0%","12,643","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","976","0.0%","438","",""
"NVR","NVR INC","COM","62944T105","975","0.0%","239","",""
"H","HYATT HOTELS CORP","COM CL A","448579102","970","0.0%","13,066","",""
"BBY","BEST BUY INC","COM","086516101","963","0.0%","9,648","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","959","0.0%","171,285","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","959","0.0%","1,038","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","958","0.0%","42,550","",""
"KBR","KBR INC","COM","48242W106","958","0.0%","30,971","",""
"DISH","DISH NETWORK CORPORATION","CL A","25470M109","955","0.0%","29,523","",""
"RPM","RPM INTL INC","COM","749685103","945","0.0%","10,412","",""
"UHAL","AMERCO","COM","023586100","942","0.0%","2,075","",""
"BYD","BOYD GAMING CORP","COM","103304101","884","0.0%","20,606","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","883","0.0%","8,037","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","873","0.0%","19,066","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","872","0.0%","13,279","",""
"DY8A.F","DOUYU INTL HLDGS LTD","SPONSORED ADS","25985W105","871","0.0%","78,778","",""
"NKE","NIKE INC","CL B","654106103","869","0.0%","6,143","",""
"AMKR","AMKOR TECHNOLOGY INC","COM","031652100","861","0.0%","57,098","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","858","0.0%","3,630","",""
"FOXA","FOX CORP","CL A COM","35137L105","851","0.0%","29,230","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","848","0.0%","8,337","",""
"TGNA","TEGNA INC","COM","87901J105","846","0.0%","60,681","",""
"PBCT","PEOPLES UNITED FINANCIAL INC","COM","712704105","833","0.0%","64,394","",""
"CMC","COMMERCIAL METALS CO","COM","201723103","828","0.0%","40,329","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","822","0.0%","39,692","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","811","0.0%","32,981","",""
"SEDG","SOLAREDGE TECHNOLOGIES INC","COM","83417M104","809","0.0%","2,534","",""
"VIAV","VIAVI SOLUTIONS INC","COM","925550105","784","0.0%","52,337","",""
"CFR","CULLEN FROST BANKERS INC","COM","229899109","778","0.0%","8,919","",""
"TEX","TEREX CORP NEW","COM","880779103","778","0.0%","22,307","",""
"CHH","CHOICE HOTELS INTL INC","COM","169905106","775","0.0%","7,264","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","763","0.0%","14,672","",""
"NYCB","NEW YORK CMNTY BANCORP INC","COM","649445103","752","0.0%","71,293","",""
"AGCO","AGCO CORP","COM","001084102","748","0.0%","7,259","",""
"DISCA","DISCOVERY INC","COM SER A","25470F104","736","0.0%","24,444","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","734","0.0%","3,763","",""
"SNV","SYNOVUS FINL CORP","COM NEW","87161C501","733","0.0%","22,640","",""
"BPOP","POPULAR INC","COM NEW","733174700","729","0.0%","12,943","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","727","0.0%","8,875","",""
"GNRC","GENERAC HLDGS INC","COM","368736104","726","0.0%","3,192","",""
"DCI","DONALDSON INC","COM","257651109","713","0.0%","12,754","",""
"OTEX","OPEN TEXT CORP","COM","683715106","713","0.0%","15,705","",""
"","AVALARA INC","COM","05338G106","705","0.0%","4,274","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","701","0.0%","6,031","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","CL A LTD VT SH","112585104","677","0.0%","16,386","",""
"RPRX","ROYALTY PHARMA PLC","SHS CLASS A","G7709Q104","677","0.0%","13,535","",""
"BWXT","BWX TECHNOLOGIES INC","COM","05605H100","669","0.0%","11,095","",""
"CRON.TO","CRONOS GROUP INC","COM","22717L101","666","0.0%","96,010","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","665","0.0%","31,886","",""
"MIC","MACQUARIE INFRASTRUCTURE COR","COM","55608B105","665","0.0%","17,719","",""
"MLKN","MILLER HERMAN INC","COM","600544100","655","0.0%","19,383","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","650","0.0%","113,938","",""
"WOR","WORTHINGTON INDS INC","COM","981811102","648","0.0%","12,615","",""
"SSRM.TO","SSR MNG INC","COM","784730103","614","0.0%","30,591","",""
"SKX","SKECHERS U S A INC","CL A","830566105","602","0.0%","16,749","",""
"BEST","BEST INC","SPONSORED ADS","08653C106","600","0.0%","294,030","",""
"SHOP","SHOPIFY INC","CL A","82509L107","598","0.0%","530","",""
"OZK","BANK OZK","COM","06417N103","584","0.0%","18,680","",""
"MATX","MATSON INC","COM","57686G105","583","0.0%","10,235","",""
"INTU","INTUIT","COM","461202103","580","0.0%","1,528","",""
"XLNX","XILINX INC","COM","983919101","572","0.0%","4,036","",""
"UFS","DOMTAR CORP","COM NEW","257559203","563","0.0%","17,796","",""
"STN.TO","STANTEC INC","COM","85472N109","551","0.0%","17,012","",""
"ENPH","ENPHASE ENERGY INC","COM","29355A107","545","0.0%","3,108","",""
"MMM","3M CO","COM","88579Y101","541","0.0%","3,094","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","541","0.0%","5,997","",""
"LEA","LEAR CORP","COM NEW","521865204","529","0.0%","3,328","",""
"VLY","VALLEY NATL BANCORP","COM","919794107","526","0.0%","53,912","",""
"RMBS","RAMBUS INC DEL","COM","750917106","524","0.0%","30,034","",""
"XPO","XPO LOGISTICS INC","COM","983793100","524","0.0%","4,397","",""
"FHI","FEDERATED HERMES INC","CL B","314211103","521","0.0%","18,024","",""
"GPC","GENUINE PARTS CO","COM","372460105","521","0.0%","5,187","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","517","0.0%","2,953","",""
"BOKF","BOK FINL CORP","COM NEW","05561Q201","516","0.0%","7,529","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","512","0.0%","12,275","",""
"CC","CHEMOURS CO","COM","163851108","503","0.0%","20,277","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","501","0.0%","29,885","",""
"ODP","THE ODP CORP","COM","88337F105","499","0.0%","17,033","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","497","0.0%","11,309","",""
"MG.TO","MAGNA INTL INC","COM","559222401","491","0.0%","6,936","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","481","0.0%","777","",""
"BOH","BANK HAWAII CORP","COM","062540109","467","0.0%","6,090","",""
"PACW","PACWEST BANCORP DEL","COM","695263103","463","0.0%","18,210","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","463","0.0%","19,945","",""
"ELD.TO","ELDORADO GOLD CORP NEW","COM","284902509","452","0.0%","34,115","",""
"GEF","GREIF INC","CL A","397624107","448","0.0%","9,552","",""
"PCTY","PAYLOCITY HLDG CORP","COM","70438V106","447","0.0%","2,170","",""
"ARW","ARROW ELECTRS INC","COM","042735100","442","0.0%","4,541","",""
"TFII.TO","TFI INTL INC","COM","87241L109","442","0.0%","8,584","",""
"CFX","COLFAX CORP","COM","194014106","441","0.0%","11,525","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","436","0.0%","6,199","",""
"SCS","STEELCASE INC","CL A","858155203","428","0.0%","31,572","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","427","0.0%","183,339","",""
"CAE.TO","CAE INC","COM","124765108","424","0.0%","15,320","",""
"LKQ","LKQ CORP","COM","501889208","405","0.0%","11,483","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","405","0.0%","53,359","",""
"ASB","ASSOCIATED BANC CORP","COM","045487105","402","0.0%","23,598","",""
"STAY","EXTENDED STAY AMER INC","UNIT 99/99/9999B","30224P200","395","0.0%","26,668","",""
"JAZZ","JAZZ PHARMACEUTICALS PLC","SHS USD","G50871105","372","0.0%","2,255","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","368","0.0%","2,692","",""
"TNL","WYNDHAM DESTINATIONS INC","COM","98310W108","355","0.0%","7,920","",""
"DLX","DELUXE CORP","COM","248019101","353","0.0%","12,081","",""
"COHR","COHERENT INC","COM","192479103","352","0.0%","2,348","",""
"EQX.TO","EQUINOX GOLD CORP","COM","29446Y502","350","0.0%","33,898","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","350","0.0%","1,683","",""
"CCO.TO","CAMECO CORP","COM","13321L108","349","0.0%","26,107","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","344","0.0%","93,742","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","341","0.0%","640","",""
"EWW","ISHARES INC","MSCI MEXICO ETF","464286822","335","0.0%","7,798","",""
"EOG","EOG RES INC","COM","26875P101","319","0.0%","6,405","",""
"TFSL","TFS FINL CORP","COM","87240R107","315","0.0%","17,841","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","310","0.0%","6,659","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","308","0.0%","4,435","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","302","0.0%","2,411","",""
"LEN","LENNAR CORP","CL A","526057104","291","0.0%","3,820","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","290","0.0%","132,005","",""
"WAFD","WASHINGTON FED INC","COM","938824109","285","0.0%","11,078","",""
"PVG","PRETIUM RES INC","COM","74139C102","279","0.0%","24,361","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","274","0.0%","7,309","",""
"PAAS.TO","PAN AMERN SILVER CORP","COM","697900108","274","0.0%","7,964","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","270","0.0%","15,390","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","266","0.0%","40,096","",""
"NEPT.TO","NEPTUNE WELLNESS SOLUTIONS I","COM","64079L105","263","0.0%","168,823","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","261","0.0%","3,949","",""
"DHI","D R HORTON INC","COM","23331A109","261","0.0%","3,785","",""
"ZTS","ZOETIS INC","CL A","98978V103","258","0.0%","1,559","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","257","0.0%","2,897","",""
"T.TO","TELUS CORPORATION","COM","87971M103","257","0.0%","13,000","",""
"HBM.TO","HUDBAY MINERALS INC","COM","443628102","255","0.0%","36,422","",""
"SGEN","SEAGEN INC","COM","81181C104","254","0.0%","1,449","",""
"COMM","COMMSCOPE HLDG CO INC","COM","20337X109","243","0.0%","18,134","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","241","0.0%","1,822","",""
"ZG","ZILLOW GROUP INC","CL A","98954M101","239","0.0%","1,760","",""
"CFFN","CAPITOL FED FINL INC","COM","14057J101","221","0.0%","17,719","",""
"ILMN","ILLUMINA INC","COM","452327109","212","0.0%","574","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","210","0.0%","8,730","",""
"PRMW.TO","PRIMO WATER CORPORATION","COM","74167P108","183","0.0%","11,696","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","137","0.0%","22,520","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","47","0.0%","10,602","",""
