"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","10,244","0.0%","108,021","",""
"EPAM","EPAM SYS INC","COM","29414B104","10,242","0.0%","34,743","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","10,215","0.0%","120,933","",""
"SWAV","SHOCKWAVE MED INC","COM","82489T104","10,212","0.0%","53,419","",""
"VEA","VANGUARD TAXMANAGED INTL FD","VAN FTSE DEV MKT","921943858","10,189","0.0%","249,733","",""
"CHE","CHEMED CORP NEW","COM","16359R103","10,133","0.0%","21,588","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","10,131","0.0%","127,481","",""
"UNP","UNION PAC CORP","COM","907818108","10,114","0.0%","47,422","",""
"WRK","WESTROCK CO","COM","96145D105","10,109","0.0%","253,745","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","10,081","0.0%","106,209","",""
"POOL","POOL CORP","COM","73278L105","9,928","0.0%","28,266","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","9,862","0.0%","183,919","",""
"OLLI","OLLIES BARGAIN OUTLET HLDGS","COM","681116109","9,837","0.0%","167,443","",""
"HOG","HARLEY DAVIDSON INC","COM","412822108","9,758","0.0%","308,201","",""
"FBIN","FORTUNE BRANDS HOME SEC IN","COM","34964C106","9,702","0.0%","162,020","",""
"FOXA","FOX CORP","CL A COM","35137L105","9,695","0.0%","301,450","",""
"LPX","LOUISIANA PAC CORP","COM","546347105","9,673","0.0%","184,562","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","9,652","0.0%","30,159","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","9,564","0.0%","77,154","",""
"BKR","BAKER HUGHES COMPANY","CL A","05722G100","9,435","0.0%","326,824","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","9,428","0.0%","61,628","",""
"SRPT","SAREPTA THERAPEUTICS INC","COM","803607100","9,409","0.0%","125,518","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","9,375","0.0%","138,622","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","9,320","0.0%","193,958","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","9,289","0.0%","54,600","",""
"URI","UNITED RENTALS INC","COM","911363109","9,260","0.0%","38,121","",""
"BC","BRUNSWICK CORP","COM","117043109","9,190","0.0%","140,561","",""
"GM","GENERAL MTRS CO","COM","37045V100","9,185","0.0%","289,190","",""
"SLM","SLM CORP","COM","78442P106","9,182","0.0%","576,062","",""
"LKQ","LKQ CORP","COM","501889208","9,113","0.0%","185,637","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","9,102","0.0%","162,387","",""
"DOCS","DOXIMITY INC","CL A","26622P107","9,086","0.0%","260,951","",""
"GT","GOODYEAR TIRE RUBR CO","COM","382550101","9,041","0.0%","844,155","",""
"QDEL","QUIDELORTHO CORP","COM","219798105","8,985","0.0%","92,456","",""
"LII","LENNOX INTL INC","COM","526107107","8,924","0.0%","43,199","",""
"SMPL","SIMPLY GOOD FOODS CO","COM","82900L102","8,915","0.0%","236,023","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","8,910","0.0%","142,590","",""
"SAM","BOSTON BEER INC","CL A","100557107","8,854","0.0%","29,223","",""
"BBY","BEST BUY INC","COM","086516101","8,850","0.0%","135,764","",""
"DXC","DXC TECHNOLOGY CO","COM","23355L106","8,685","0.0%","286,549","",""
"CSX","CSX CORP","COM","126408103","8,648","0.0%","297,574","",""
"AMN","AMN HEALTHCARE SVCS INC","COM","001744101","8,538","0.0%","77,821","",""
"WTW","WILLIS TOWERS WATSON PLC LTD","SHS","G96629103","8,534","0.0%","43,232","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","8,495","0.0%","49,081","",""
"NXST","NEXSTAR MEDIA GROUP INC","CL A","65336K103","8,423","0.0%","51,715","",""
"0A2X.IL","TAL EDUCATION GROUP","SPONSORED ADS","874080104","8,385","0.0%","1,721,737","",""
"SFM","SPROUTS FMRS MKT INC","COM","85208M102","8,359","0.0%","330,123","",""
"GNTX","GENTEX CORP","COM","371901109","8,353","0.0%","298,633","",""
"KLAC","KLA CORP","COM NEW","482480100","8,282","0.0%","25,956","",""
"ALSN","ALLISON TRANSMISSION HLDGS I","COM","01973R101","8,235","0.0%","214,165","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","8,229","0.0%","63,898","",""
"CRI","CARTERS INC","COM","146229109","8,184","0.0%","116,114","",""
"GL","GLOBE LIFE INC","COM","37959E102","8,107","0.0%","83,174","",""
"TWNK","HOSTESS BRANDS INC","CL A","44109J106","8,099","0.0%","381,867","",""
"CELH","CELSIUS HLDGS INC","COM NEW","15118V207","8,078","0.0%","123,786","",""
"BRBR","BELLRING BRANDS INC","COMMON STOCK","07831C103","8,066","0.0%","324,065","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","8,035","0.0%","12,719","",""
"CPRT","COPART INC","COM","217204106","7,979","0.0%","73,429","",""
"MED","MEDIFAST INC","COM","58470H101","7,964","0.0%","44,119","",""
"CSL","CARLISLE COS INC","COM","142339100","7,929","0.0%","33,230","",""
"OMCL","OMNICELL COM","COM","68213N109","7,917","0.0%","69,598","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","7,896","0.0%","71,371","",""
"PZZA","PAPA JOHNS INTL INC","COM","698813102","7,860","0.0%","94,105","",""
"WDFC","WD 40 CO","COM","929236107","7,836","0.0%","38,916","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","7,834","0.0%","29,958","",""
"NUS","NU SKIN ENTERPRISES INC","CL A","67018T105","7,801","0.0%","180,173","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","7,782","0.0%","231,683","",""
"QFIN","360 DIGITECH INC","AMERICAN DEP","88557W101","7,667","0.0%","443,177","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","7,590","0.0%","216,796","",""
"THO","THOR INDS INC","COM","885160101","7,580","0.0%","101,435","",""
"COKE","COCA COLA CONS INC","COM","191098102","7,479","0.0%","13,263","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","7,475","0.0%","1,196,019","",""
"EVH","EVOLENT HEALTH INC","CL A","30050B101","7,387","0.0%","240,541","",""
"PEN","PENUMBRA INC","COM","70975L107","7,358","0.0%","59,087","",""
"LHCG","LHC GROUP INC","COM","50187A107","7,350","0.0%","47,195","",""
"AGL","AGILON HEALTH INC","COM","00857U107","7,346","0.0%","336,503","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","7,296","0.0%","53,640","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","7,280","0.0%","205,711","",""
"EFX","EQUIFAX INC","COM","294429105","7,260","0.0%","39,722","",""
"CHGG","CHEGG INC","COM","163092109","7,243","0.0%","385,653","",""
"VTRS","VIATRIS INC","COM","92556V106","7,237","0.0%","691,209","",""
"BWA","BORGWARNER INC","COM","099724106","7,151","0.0%","214,297","",""
"RPM","RPM INTL INC","COM","749685103","7,128","0.0%","90,549","",""
"","TWITTER INC","COM","90184L102","7,046","0.0%","188,453","",""
"LNTH","LANTHEUS HLDGS INC","COM","516544103","7,044","0.0%","106,684","",""
"GMED","GLOBUS MED INC","CL A","379577208","7,030","0.0%","125,220","",""
"STX","SEAGATE TECHNOLOGY HLDNGS PL","ORD SHS","G7997R103","7,027","0.0%","98,367","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","7,018","0.0%","40,548","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","7,002","0.0%","23,156","",""
"CTAS","CINTAS CORP","COM","172908105","6,991","0.0%","18,715","",""
"SNAP","SNAP INC","CL A","83304A106","6,977","0.0%","531,415","",""
"THS","TREEHOUSE FOODS INC","COM","89469A104","6,970","0.0%","166,668","",""
"WB","WEIBO CORP","SPONSORED ADR","948596101","6,919","0.0%","299,119","",""
"CERT","CERTARA INC","COM","15687V109","6,910","0.0%","321,990","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","6,882","0.0%","105,240","",""
"CACC","CREDIT ACCEP CORP MICH","COM","225310101","6,810","0.0%","14,386","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","6,776","0.0%","148,955","",""
"AGNC","AGNC INVT CORP","COM","00123Q104","6,760","0.0%","610,627","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","6,726","0.0%","43,662","",""
"TXN","TEXAS INSTRS INC","COM","882508104","6,644","0.0%","43,243","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","6,589","0.0%","70,068","",""
"GH","GUARDANT HEALTH INC","COM","40131M109","6,554","0.0%","162,478","",""
"RL","RALPH LAUREN CORP","CL A","751212101","6,518","0.0%","72,704","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","6,516","0.0%","180,407","",""
"PINC","PREMIER INC","CL A","74051N102","6,497","0.0%","182,091","",""
"SUI","SUN CMNTYS INC","COM","866674104","6,479","0.0%","40,658","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","6,442","0.0%","143,702","",""
"MMSI","MERIT MED SYS INC","COM","589889104","6,372","0.0%","117,409","",""
"AN","AUTONATION INC","COM","05329W102","6,359","0.0%","56,900","",""
"BBWI","BATH BODY WORKS INC","COM","070830104","6,347","0.0%","235,773","",""
"","JOYY INC","ADS REPSTG COM A","46591M109","6,338","0.0%","212,247","",""
"HAIN","HAIN CELESTIAL GROUP INC","COM","405217100","6,327","0.0%","266,528","",""
"AZO","AUTOZONE INC","COM","053332102","6,316","0.0%","2,939","",""
"MMM","3M CO","COM","88579Y101","6,304","0.0%","48,715","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","6,281","0.0%","83,869","",""
"AOS","SMITH A O CORP","COM","831865209","6,264","0.0%","114,558","",""
"ARW","ARROW ELECTRS INC","COM","042735100","6,250","0.0%","55,763","",""
"IART","INTEGRA LIFESCIENCES HLDGS C","COM NEW","457985208","6,218","0.0%","115,083","",""
"0XWG.IL","IQIYI INC","SPONSORED ADS","46267X108","6,211","0.0%","1,478,839","",""
"ENSG","ENSIGN GROUP INC","COM","29358P101","6,150","0.0%","83,708","",""
"GHC","GRAHAM HLDGS CO","COM CL B","384637104","6,120","0.0%","10,797","",""
"OMC","OMNICOM GROUP INC","COM","681919106","6,118","0.0%","96,175","",""
"FRPT","FRESHPET INC","COM","358039105","6,062","0.0%","116,816","",""
"BLK","BLACKROCK INC","COM","09247X101","6,031","0.0%","9,903","",""
"TNDM","TANDEM DIABETES CARE INC","COM NEW","875372203","6,007","0.0%","101,494","",""
"DADA","DADA NEXUS LTD","ADS","23344D108","5,995","0.0%","739,198","",""
"RH","RH","COM","74967X103","5,974","0.0%","28,145","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","5,909","0.0%","60,354","",""
"IEFA","ISHARES TR","CORE MSCI EAFE","46432F842","5,890","0.0%","100,080","",""
"EVR","EVERCORE INC","CLASS A","29977A105","5,886","0.0%","62,877","",""
"CENTA","CENTRAL GARDEN PET CO","CL A NONVTG","153527205","5,841","0.0%","145,991","",""
"JEF","JEFFERIES FINL GROUP INC","COM","47233W109","5,773","0.0%","209,005","",""
"CROX","CROCS INC","COM","227046109","5,702","0.0%","117,164","",""
"EPC","EDGEWELL PERS CARE CO","COM","28035Q102","5,695","0.0%","164,991","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","5,663","0.0%","26,953","",""
"ATGE","ADTALEM GLOBAL ED INC","COM","00737L103","5,635","0.0%","156,658","",""
"CBRL","CRACKER BARREL OLD CTRY STOR","COM","22410J106","5,567","0.0%","66,673","",""
"CNC","CENTENE CORP DEL","COM","15135B101","5,428","0.0%","64,156","",""
"AMED","AMEDISYS INC","COM","023436108","5,398","0.0%","51,353","",""
"LEA","LEAR CORP","COM NEW","521865204","5,391","0.0%","42,827","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","5,368","0.0%","108,644","",""
"XYL","XYLEM INC","COM","98419M100","5,359","0.0%","68,541","",""
"STAA","STAAR SURGICAL CO","COM PAR 001","852312305","5,355","0.0%","75,490","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","5,347","0.0%","206,383","",""
"MD","MEDNAX INC","COM","58502B106","5,341","0.0%","254,215","",""
"KOS","KOSMOS ENERGY LTD","COM","500688106","5,321","0.0%","859,572","",""
"HAL","HALLIBURTON CO","COM","406216101","5,304","0.0%","169,134","",""
"HAE","HAEMONETICS CORP MASS","COM","405024100","5,283","0.0%","81,045","",""
"ZM","ZOOM VIDEO COMMUNICATIONS IN","CL A","98980L101","5,283","0.0%","48,930","",""
"CD","CHINDATA GROUP HLDGS LTD","ADS","16955F107","5,277","0.0%","680,008","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","5,272","0.0%","23,196","",""
"RS","RELIANCE STEEL ALUMINUM CO","COM","759509102","5,266","0.0%","31,004","",""
"SANM","SANMINA CORPORATION","COM","801056102","5,249","0.0%","128,870","",""
"SEIC","SEI INVTS CO","COM","784117103","5,248","0.0%","97,157","",""
"DTE","DTE ENERGY CO","COM","233331107","5,245","0.0%","41,384","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","5,237","0.0%","90,737","",""
"ROL","ROLLINS INC","COM","775711104","5,232","0.0%","149,821","",""
"HWM","HOWMET AEROSPACE INC","COM","443201108","5,224","0.0%","166,113","",""
"DUOL","DUOLINGO INC","CL A COM","26603R106","5,219","0.0%","59,616","",""
"STT","STATE STR CORP","COM","857477103","5,204","0.0%","84,415","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","5,156","0.0%","36,170","",""
"ALV","AUTOLIV INC","COM","052800109","5,116","0.0%","71,477","",""
"ATUS","ALTICE USA INC","CL A","02156K103","5,002","0.0%","540,703","",""
"AON","AON PLC","SHS CL A","G0403H108","5,000","0.0%","18,539","",""
"DE","DEERE CO","COM","244199105","4,989","0.0%","16,659","",""
"PSMT","PRICESMART INC","COM","741511109","4,977","0.0%","69,479","",""
"HRB","BLOCK H R INC","COM","093671105","4,960","0.0%","140,417","",""
"IRTC","IRHYTHM TECHNOLOGIES INC","COM","450056106","4,936","0.0%","45,687","",""
"KNX","KNIGHTSWIFT TRANSN HLDGS IN","CL A","499049104","4,935","0.0%","106,600","",""
"FSLR","FIRST SOLAR INC","COM","336433107","4,925","0.0%","72,293","",""
"PDCO","PATTERSON COS INC","COM","703395103","4,907","0.0%","161,943","",""
"LCID","LUCID GROUP INC","COM","549498103","4,904","0.0%","285,791","",""
"CNO","CNO FINL GROUP INC","COM","12621E103","4,856","0.0%","268,437","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","4,845","0.0%","115,654","",""
"LRN","STRIDE INC","COM","86333M108","4,761","0.0%","116,708","",""
"CINF","CINCINNATI FINL CORP","COM","172062101","4,715","0.0%","39,629","",""
"SHOO","MADDEN STEVEN LTD","COM","556269108","4,713","0.0%","146,308","",""
"AZN","ASTRAZENECA PLC","SPONSORED ADR","046353108","4,691","0.0%","71,002","",""
"STRA","STRATEGIC ED INC","COM","86272C103","4,654","0.0%","65,946","",""
"KRC","KILROY RLTY CORP","COM","49427F108","4,624","0.0%","88,370","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","4,609","0.0%","11,826","",""
"XPO","XPO LOGISTICS INC","COM","983793100","4,607","0.0%","95,662","",""
"DOX","AMDOCS LTD","SHS","G02602103","4,601","0.0%","55,232","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","4,579","0.0%","223,811","",""
"NLY","ANNALY CAPITAL MANAGEMENT IN","COM","035710409","4,576","0.0%","774,246","",""
"NARI","INARI MED INC","COM","45332Y109","4,565","0.0%","67,139","",""
"RCM","R1 RCM INC","COM","77634L105","4,563","0.0%","217,686","",""
"SQ","BLOCK INC","CL A","852234103","4,522","0.0%","73,575","",""
"NNN","NATIONAL RETAIL PROPERTIES I","COM","637417106","4,512","0.0%","104,933","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","4,509","0.0%","98,523","",""
"TROX","TRONOX HOLDINGS PLC","SHS","G9087Q102","4,479","0.0%","266,600","",""
"EXP","EAGLE MATLS INC","COM","26969P108","4,454","0.0%","40,512","",""
"THG","HANOVER INS GROUP INC","COM","410867105","4,413","0.0%","30,172","",""
"JJSF","J J SNACK FOODS CORP","COM","466032109","4,411","0.0%","31,583","",""
"AMG","AFFILIATED MANAGERS GROUP IN","COM","008252108","4,354","0.0%","37,345","",""
"ELF","E L F BEAUTY INC","COM","26856L103","4,331","0.0%","141,183","",""
"MKL","MARKEL CORP","COM","570535104","4,295","0.0%","3,321","",""
"TNL","TRAVEL PLUS LEISURE CO","COM","894164102","4,282","0.0%","110,299","",""
"REYN","REYNOLDS CONSUMER PRODS INC","COM","76171L106","4,280","0.0%","156,952","",""
"","RLX TECHNOLOGY INC","SPONSORED ADS","74969N103","4,269","0.0%","2,004,137","",""
"LBRDA","LIBERTY BROADBAND CORP","COM SER A","530307107","4,259","0.0%","37,506","",""
"RDFN","REDFIN CORP","COM","75737F108","4,258","0.0%","516,744","",""
"GKOS","GLAUKOS CORP","COM","377322102","4,256","0.0%","93,711","",""
"SHAK","SHAKE SHACK INC","CL A","819047101","4,244","0.0%","107,489","",""
"BYND","BEYOND MEAT INC","COM","08862E109","4,238","0.0%","177,043","",""
"TEX","TEREX CORP NEW","COM","880779103","4,198","0.0%","153,387","",""
"RELX","RELX PLC","SPONSORED ADR","759530108","4,169","0.0%","154,761","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","4,168","0.0%","58,222","",""
"NEOG","NEOGEN CORP","COM","640491106","4,143","0.0%","171,986","",""
"SDGR","SCHRODINGER INC","COM","80810D103","4,138","0.0%","156,669","",""
"MAN","MANPOWERGROUP INC WIS","COM","56418H100","4,137","0.0%","54,143","",""
"LEVI","LEVI STRAUSS CO NEW","CL A COM STK","52736R102","4,131","0.0%","253,139","",""
"TOL","TOLL BROTHERS INC","COM","889478103","4,106","0.0%","92,054","",""
"AEE","AMEREN CORP","COM","023608102","4,103","0.0%","45,409","",""
"CAG","CONAGRA BRANDS INC","COM","205887102","4,101","0.0%","119,781","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","4,071","0.0%","29,368","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","4,069","0.0%","106,596","",""
"NUVA","NUVASIVE INC","COM","670704105","4,045","0.0%","82,279","",""
"COUR","COURSERA INC","COM","22266M104","4,040","0.0%","284,915","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","4,010","0.0%","45,065","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","4,007","0.0%","61,248","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","4,005","0.0%","35,556","",""
"PH","PARKERHANNIFIN CORP","COM","701094104","4,005","0.0%","16,277","",""
"HCM","HUTCHMED CHINA LTD","SPONSORED ADS","44842L103","3,994","0.0%","315,962","",""
"GSK","GSK PLC","SPONSORED ADR","37733W105","3,990","0.0%","91,661","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","3,978","0.0%","33,492","",""
"MGPI","MGP INGREDIENTS INC NEW","COM","55303J106","3,894","0.0%","38,902","",""
"PPC","PILGRIMS PRIDE CORP","COM","72147K108","3,876","0.0%","124,120","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","3,855","0.0%","33,933","",""
"MKC","MCCORMICK CO INC","COM NON VTG","579780206","3,848","0.0%","46,228","",""
"HBI","HANESBRANDS INC","COM","410345102","3,840","0.0%","373,225","",""
"FE","FIRSTENERGY CORP","COM","337932107","3,832","0.0%","99,821","",""
"BRO","BROWN BROWN INC","COM","115236101","3,828","0.0%","65,610","",""
"GPI","GROUP 1 AUTOMOTIVE INC","COM","398905109","3,825","0.0%","22,525","",""
"SIVB","SVB FINANCIAL GROUP","COM","78486Q101","3,822","0.0%","9,677","",""
"IPAR","INTER PARFUMS INC","COM","458334109","3,789","0.0%","51,866","",""
"WMK","WEIS MKTS INC","COM","948849104","3,768","0.0%","50,544","",""
"ENOV","ENOVIS CORPORATION","COM","194014502","3,758","0.0%","68,336","",""
"EQIX","EQUINIX INC","COM","29444U700","3,732","0.0%","5,680","",""
"SIRI","SIRIUS XM HOLDINGS INC","COM","82968B103","3,715","0.0%","606,015","",""
"MATX","MATSON INC","COM","57686G105","3,704","0.0%","50,818","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","3,684","0.0%","16,977","",""
"SKIN","THE BEAUTY HEALTH COMPANY","COM CL A","88331L108","3,679","0.0%","286,050","",""
"ITGR","INTEGER HLDGS CORP","COM","45826H109","3,677","0.0%","52,033","",""
"NOAH","NOAH HLDGS LTD","SPON ADS CL A","65487X102","3,662","0.0%","181,038","",""
"AA","ALCOA CORP","COM","013872106","3,650","0.0%","80,069","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","SPONSORED ADS","881624209","3,648","0.0%","485,043","",""
"ASH","ASHLAND GLOBAL HLDGS INC","COM","044186104","3,646","0.0%","35,382","",""
"L","LOEWS CORP","COM","540424108","3,633","0.0%","61,309","",""
"FFIV","F5 INC","COM","315616102","3,621","0.0%","23,660","",""
"WWW","WOLVERINE WORLD WIDE INC","COM","978097103","3,619","0.0%","179,538","",""
"PPL","PPL CORP","COM","69351T106","3,606","0.0%","132,902","",""
"RUN","SUNRUN INC","COM","86771W105","3,597","0.0%","153,981","",""
"BLMN","BLOOMIN BRANDS INC","COM","094235108","3,587","0.0%","215,840","",""
"AXNX","AXONICS INC","COM","05465P101","3,581","0.0%","63,187","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","3,566","0.0%","24,591","",""
"PHR","PHREESIA INC","COM","71944F106","3,549","0.0%","141,914","",""
"WRB","BERKLEY W R CORP","COM","084423102","3,532","0.0%","51,739","",""
"BCO","BRINKS CO","COM","109696104","3,525","0.0%","58,057","",""
"AXTA","AXALTA COATING SYS LTD","COM","G0750C108","3,475","0.0%","157,165","",""
"BEN","FRANKLIN RESOURCES INC","COM","354613101","3,470","0.0%","148,852","",""
"EMR","EMERSON ELEC CO","COM","291011104","3,447","0.0%","43,340","",""
"OLPX","OLAPLEX HLDGS INC","COM","679369108","3,439","0.0%","244,100","",""
"CMS","CMS ENERGY CORP","COM","125896100","3,431","0.0%","50,832","",""
"IMKTA","INGLES MKTS INC","CL A","457030104","3,430","0.0%","39,542","",""
"SNN","SMITH NEPHEW PLC","SPDN ADR NEW","83175M205","3,430","0.0%","122,849","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","3,407","0.0%","33,825","",""
"GTN","GRAY TELEVISION INC","COM","389375106","3,352","0.0%","198,460","",""
"FIZZ","NATIONAL BEVERAGE CORP","COM","635017106","3,322","0.0%","67,876","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","3,291","0.0%","39,715","",""
"LEG","LEGGETT PLATT INC","COM","524660107","3,253","0.0%","94,081","",""
"MTH","MERITAGE HOMES CORP","COM","59001A102","3,252","0.0%","44,859","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","3,230","0.0%","87,390","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","3,173","0.0%","21,150","",""
"SNPS","SYNOPSYS INC","COM","871607107","3,157","0.0%","10,396","",""
"PII","POLARIS INC","COM","731068102","3,116","0.0%","31,387","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","3,096","0.0%","48,090","",""
"ERIE","ERIE INDTY CO","CL A","29530P102","3,071","0.0%","15,979","",""
"AGR","AVANGRID INC","COM","05351W103","3,038","0.0%","65,863","",""
"ETSY","ETSY INC","COM","29786A106","3,015","0.0%","41,185","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","2,960","0.0%","21,288","",""
"CWEN","CLEARWAY ENERGY INC","CL C","18539C204","2,937","0.0%","84,306","",""
"ATRC","ATRICURE INC","COM","04963C209","2,932","0.0%","71,769","",""
"UNM","UNUM GROUP","COM","91529Y106","2,931","0.0%","86,154","",""
"TEL","TE CONNECTIVITY LTD","SHS","H84989104","2,907","0.0%","25,689","",""
"SPB","SPECTRUM BRANDS HLDGS INC NE","COM","84790A105","2,821","0.0%","34,388","",""
"","I MAB","SPONSORED ADS","44975P103","2,820","0.0%","249,523","",""
"UAA","UNDER ARMOUR INC","CL A","904311107","2,814","0.0%","337,860","",""
"IRBT","IROBOT CORP","COM","462726100","2,810","0.0%","76,460","",""
"EIX","EDISON INTL","COM","281020107","2,799","0.0%","44,257","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","2,797","0.0%","13,346","",""
"IRM","IRON MTN INC NEW","COM","46284V101","2,784","0.0%","57,184","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","2,755","0.0%","27,897","",""
"NXGN","NEXTGEN HEALTHCARE INC","COM","65343C102","2,727","0.0%","156,342","",""
"UHAL","AMERCO","COM","023586100","2,643","0.0%","5,527","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","2,641","0.0%","23,561","",""
"OSH","OAK STR HEALTH INC","COM","67181A107","2,620","0.0%","159,384","",""
"POST","POST HLDGS INC","COM","737446104","2,612","0.0%","31,716","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","2,597","0.0%","21,345","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","2,590","0.0%","90,595","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","2,580","0.0%","44,016","",""
"EVRG","EVERGY INC","COM","30034W106","2,574","0.0%","39,447","",""
"REG","REGENCY CTRS CORP","COM","758849103","2,556","0.0%","43,093","",""
"LUMN","LUMEN TECHNOLOGIES INC","COM","550241103","2,550","0.0%","233,769","",""
"MSA","MSA SAFETY INC","COM","553498106","2,549","0.0%","21,058","",""
"OKE","ONEOK INC NEW","COM","682680103","2,545","0.0%","45,855","",""
"LYFT","LYFT INC","CL A COM","55087P104","2,543","0.0%","191,492","",""
"SEB","SEABOARD CORP DEL","COM","811543107","2,535","0.0%","653","",""
"KC","KINGSOFT CLOUD HLDGS LTD","ADS","49639K101","2,524","0.0%","567,170","",""
"ZTS","ZOETIS INC","CL A","98978V103","2,501","0.0%","14,551","",""
"ABG","ASBURY AUTOMOTIVE GROUP INC","COM","043436104","2,493","0.0%","14,719","",""
"FAF","FIRST AMERN FINL CORP","COM","31847R102","2,487","0.0%","46,993","",""
"DHR","DANAHER CORPORATION","COM","235851102","2,485","0.0%","9,803","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","2,481","0.0%","90,117","",""
"MLI","MUELLER INDS INC","COM","624756102","2,472","0.0%","46,395","",""
"GATX","GATX CORP","COM","361448103","2,465","0.0%","26,178","",""
"TREX","TREX CO INC","COM","89531P105","2,462","0.0%","45,238","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","2,406","0.0%","41,422","",""
"NVRO","NEVRO CORP","COM","64157F103","2,402","0.0%","54,810","",""
"CYRX","CRYOPORT INC","COM PAR 0001","229050307","2,379","0.0%","76,806","",""
"AFG","AMERICAN FINL GROUP INC OHIO","COM","025932104","2,371","0.0%","17,084","",""
"MOMO","HELLO GROUP INC","ADS","423403104","2,364","0.0%","468,063","",""
"OLED","UNIVERSAL DISPLAY CORP","COM","91347P105","2,346","0.0%","23,194","",""
"CPT","CAMDEN PPTY TR","SH BEN INT","133131102","2,337","0.0%","17,377","",""
"USNA","USANA HEALTH SCIENCES INC","COM","90328M107","2,334","0.0%","32,254","",""
"M","MACYS INC","COM","55616P104","2,325","0.0%","126,911","",""
"MSCI","MSCI INC","COM","55354G100","2,319","0.0%","5,626","",""
