"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","463","0.0%","29,600","",""
"CY","CYPRESS SEMICONDUCTOR CORP","COM","232806109","459","0.0%","53,891","",""
"ISIL","INTERSIL CORP","CL A","46069S109","457","0.0%","39,100","",""
"FCS","FAIRCHILD SEMICONDUCTOR INTL","COM","303726103","455","0.0%","32,405","",""
"ATR","APTARGROUP INC","COM","038336103","449","0.0%","6,800","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","442","0.0%","23,400","",""
"EAT","BRINKER INTL INC","COM","109641100","438","0.0%","8,324","",""
"ALV","AUTOLIV INC","COM","052800109","436","0.0%","4,000","",""
"MO","ALTRIA GROUP INC","COM","02209S103","435","0.0%","8,000","",""
"WOOF","VCA INC","COM","918194101","432","0.0%","8,198","",""
"COO","COOPER COS INC","COM NEW","216648402","431","0.0%","2,897","",""
"LPNT","LIFEPOINT HEALTH INC","COM","53219L109","430","0.0%","6,061","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","430","0.0%","8,292","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","428","0.0%","6,000","",""
"PDCO","PATTERSON COMPANIES INC","COM","703395103","428","0.0%","9,902","",""
"BRKR","BRUKER CORP","COM","116794108","424","0.0%","25,806","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","423","0.0%","42,900","",""
"STE","STERIS CORP","COM","859152100","423","0.0%","6,505","",""
"IVZ","INVESCO LTD","SHS","G491BT108","422","0.0%","13,500","",""
"HRC","HILL ROM HLDGS INC","COM","431475102","420","0.0%","8,078","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","413","0.0%","6,976","",""
"ALB","ALBEMARLE CORP","COM","012653101","412","0.0%","9,344","",""
"OI","OWENS ILL INC","COM NEW","690768403","412","0.0%","19,878","",""
"ARG","AIRGAS INC","COM","009363102","411","0.0%","4,600","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","410","0.0%","18,319","",""
"ATI","ALLEGHENY TECHNOLOGIES INC","COM","01741R102","408","0.0%","28,800","",""
"CCK","CROWN HOLDINGS INC","COM","228368106","408","0.0%","8,928","",""
"CBT","CABOT CORP","COM","127055101","403","0.0%","12,765","",""
"CIEN","CIENA CORP","COM NEW","171779309","403","0.0%","19,431","",""
"FLIR","FLIR SYS INC","COM","302445101","402","0.0%","14,365","",""
"LXK","LEXMARK INTL NEW","CL A","529771107","402","0.0%","13,860","",""
"BIO","BIO RAD LABS INC","CL A","090572207","400","0.0%","2,978","",""
"SCI","SERVICE CORP INTL","COM","817565104","400","0.0%","14,776","",""
"VAL","VALSPAR CORP","COM","920355104","398","0.0%","5,532","",""
"QLGC","QLOGIC CORP","COM","747277101","397","0.0%","38,700","",""
"NATI","NATIONAL INSTRS CORP","COM","636518102","395","0.0%","14,200","",""
"NEU","NEWMARKET CORP","COM","651587107","393","0.0%","1,100","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","393","0.0%","10,647","",""
"TRMB","TRIMBLE NAVIGATION LTD","COM","896239100","392","0.0%","23,879","",""
"PLCM","POLYCOM INC","COM","73172K104","391","0.0%","37,300","",""
"VSH","VISHAY INTERTECHNOLOGY INC","COM","928298108","391","0.0%","40,333","",""
"RPM","RPM INTL INC","COM","749685103","390","0.0%","9,310","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","380","0.0%","36,600","",""
"AVX","AVX CORP NEW","COM","002444107","365","0.0%","27,861","",""
"CYH","COMMUNITY HEALTH SYS INC NEW","COM","203668108","364","0.0%","8,517","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","355","0.0%","7,756","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","332","0.0%","9,366","",""
"UFS","DOMTAR CORP","COM NEW","257559203","329","0.0%","9,200","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","326","0.0%","7,574","",""
"AMG","AFFILIATED MANAGERS GROUP","COM","008252108","317","0.0%","1,854","",""
"PCH","POTLATCH CORP NEW","COM","737630103","314","0.0%","10,896","",""
"PKG","PACKAGING CORP AMER","COM","695156109","313","0.0%","5,199","",""
"BMS","BEMIS INC","COM","081437105","312","0.0%","7,890","",""
"WDR","WADDELL & REED FINL INC","CL A","930059100","311","0.0%","8,939","",""
"ARCC","ARES CAP CORP","COM","04010L103","310","0.0%","21,400","",""
"FHI","FEDERATED INVS INC PA","CL B","314211103","309","0.0%","10,700","",""
"GHL","GREENHILL & CO INC","COM","395259104","309","0.0%","10,857","",""
"SON","SONOCO PRODS CO","COM","835495102","309","0.0%","8,200","",""
"EV","EATON VANCE CORP","COM NON VTG","278265103","308","0.0%","9,210","",""
"JHG","JANUS CAP GROUP INC","COM","47102X105","308","0.0%","22,619","",""
"BRO","BROWN & BROWN INC","COM","115236101","301","0.0%","9,712","",""
"LEA","LEAR CORP","COM NEW","521865204","294","0.0%","2,700","",""
"UNM","UNUM GROUP","COM","91529Y106","286","0.0%","8,900","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","285","0.0%","13,900","",""
"GL","TORCHMARK CORP","COM","891027104","280","0.0%","4,959","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","276","0.0%","6,082","",""
"GNTX","GENTEX CORP","COM","371901109","268","0.0%","17,300","",""
"GPC","GENUINE PARTS CO","COM","372460105","263","0.0%","3,174","",""
"COL","ROCKWELL COLLINS INC","COM","774341101","262","0.0%","3,200","",""
"THO","THOR INDS INC","COM","885160101","259","0.0%","5,000","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","257","0.0%","2,400","",""
"HXL","HEXCEL CORP NEW","COM","428291108","251","0.0%","5,600","",""
"OSK","OSHKOSH CORP","COM","688239201","233","0.0%","6,400","",""
"KMT","KENNAMETAL INC","COM","489170100","231","0.0%","9,288","",""
"AYI","ACUITY BRANDS INC","COM","00508Y102","228","0.0%","1,297","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","225","0.0%","3,692","",""
"DCI","DONALDSON INC","COM","257651109","223","0.0%","7,934","",""
"GGG","GRACO INC","COM","384109104","221","0.0%","3,300","",""
"CR","CRANE CO","COM","224399105","220","0.0%","4,710","",""
"LECO","LINCOLN ELEC HLDGS INC","COM","533900106","220","0.0%","4,195","",""
"GATX","GATX CORP","COM","361448103","219","0.0%","4,957","",""
"TTC","TORO CO","COM","891092108","219","0.0%","3,100","",""
"IEX","IDEX CORP","COM","45167R104","218","0.0%","3,063","",""
"VMI","VALMONT INDS INC","COM","920253101","218","0.0%","2,300","",""
"CLC","CLARCOR INC","COM","179895107","216","0.0%","4,539","",""
"NDSN","NORDSON CORP","COM","655663102","216","0.0%","3,434","",""
"RRX","REGAL BELOIT CORP","COM","758750103","215","0.0%","3,800","",""
"TRN","TRINITY INDS INC","COM","896522109","215","0.0%","9,462","",""
"HUBB","HUBBELL INC","CL B","443510201","212","0.0%","2,501","",""
"ERIE","ERIE INDTY CO","CL A","29530P102","210","0.0%","2,527","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","195","0.0%","18,431","",""
"GNW","GENWORTH FINL INC","COM CL A","37247D106","194","0.0%","42,097","",""
"ORI","OLD REP INTL CORP","COM","680223104","178","0.0%","11,405","",""
"GRPN","GROUPON INC","COM CL A","399473107","119","0.0%","36,427","",""
"TWO","TWO HBRS INVT CORP","COM","90187B101","119","0.0%","13,442","",""
